year,id,fips_number,county_name,judicial_circuit,region,community_type,percent_rural,population,court_evalation,new_court_and_court_evaluation,offense_class_felony,offense_class_misdemeanor_and_unknown,offense_type_drug,offense_type_person,offense_type_property,offense_type_sex,offense_type_weapons,race_ethnicity_black,race_ethnicity_hispanic,race_ethnicity_white,sex_female,sex_male,technical_violation,court_evalation_rate,new_court_and_court_evaluation_rate,offense_class_felony_rate,offense_class_misdemeanor_and_unknown_rate,offense_type_drug_rate,offense_type_person_rate,offense_type_property_rate,offense_type_sex_rate,offense_type_weapons_rate,race_ethnicity_black_rate,race_ethnicity_hispanic_rate,race_ethnicity_white_rate,sex_female_rate,sex_male_rate,technical_violation_rate
1994,50,99.0,LaSalle,13,Northern - Other,Mostly Urban,30.2,12812,6.0,10.0,1.0,9.0,,,7.0,3.0,,,,10.0,1.0,9.0,1.0,46.8,78.1,7.8,70.2,,,54.6,23.4,,,,78.1,7.8,70.2,7.8
1994,51,101.0,Lawrence,2,Southern,Mostly Rural,58.0,1761,2.0,3.0,,3.0,,,3.0,,,,,3.0,,3.0,,113.6,170.4,,170.4,,,170.4,,,,,170.4,,170.4,
1994,52,103.0,Lee,15,Northern - Other,Mostly Rural,53.2,4239,3.0,4.0,,4.0,,1.0,2.0,1.0,,,1.0,3.0,,4.0,1.0,70.8,94.4,,94.4,,23.6,47.2,23.6,,,23.6,70.8,,94.4,23.6
1994,53,105.0,Livingston,11,Central,Mostly Urban,40.8,4615,,3.0,1.0,2.0,,2.0,1.0,,,1.0,,2.0,1.0,2.0,,,65.0,21.7,43.3,,43.3,21.7,,,21.7,,43.3,21.7,43.3,
1994,54,107.0,Logan,11,Central,Mostly Urban,39.9,3278,2.0,4.0,,4.0,,1.0,2.0,1.0,,1.0,,3.0,,4.0,,61.0,122.0,,122.0,,30.5,61.0,30.5,,30.5,,91.5,,122.0,
1994,55,109.0,McDonough,9,Central,Mostly Urban,29.5,2941,,1.0,,1.0,,1.0,,,,,,1.0,,1.0,1.0,,34.0,,34.0,,34.0,,,,,,34.0,,34.0,34.0
1994,56,111.0,McHenry,22,Northern - Collar,Mostly Urban,9.9,27626,6.0,17.0,2.0,15.0,,5.0,9.0,3.0,,,6.0,11.0,2.0,15.0,1.0,21.7,61.5,7.2,54.3,,18.1,32.6,10.9,,,21.7,39.8,7.2,54.3,3.6
1994,57,113.0,McLean,11,Central,Mostly Urban,16.5,13966,5.0,11.0,,11.0,,,10.0,1.0,,1.0,1.0,8.0,1.0,10.0,2.0,35.8,78.8,,78.8,,,71.6,7.2,,7.2,7.2,57.3,7.2,71.6,14.3
1994,58,115.0,Macon,6,Central,Mostly Urban,15.3,13792,1.0,31.0,2.0,29.0,2.0,12.0,11.0,1.0,4.0,18.0,,13.0,3.0,28.0,18.0,7.3,224.8,14.5,210.3,14.5,87.0,79.8,7.3,29.0,130.5,,94.3,21.8,203.0,130.5
1994,59,117.0,Macoupin,7,Central,Mostly Rural,58.5,5914,2.0,4.0,,4.0,,,4.0,,,,,4.0,,4.0,,33.8,67.6,,67.6,,,67.6,,,,,67.6,,67.6,
1994,60,119.0,Madison,3,Southern,Mostly Urban,13.3,29176,2.0,15.0,6.0,9.0,,7.0,8.0,,,5.0,,10.0,2.0,13.0,,6.9,51.4,20.6,30.8,,24.0,27.4,,,17.1,,34.3,6.9,44.6,
1994,61,121.0,Marion,4,Southern,Mostly Urban,45.1,4999,2.0,6.0,,6.0,,2.0,2.0,,2.0,3.0,,3.0,,6.0,,40.0,120.0,,120.0,,40.0,40.0,,40.0,60.0,,60.0,,120.0,
1994,62,123.0,Marshall,10,Central,Completely Rural,100.0,1492,1.0,1.0,,1.0,,,1.0,,,,,1.0,,1.0,,67.0,67.0,,67.0,,,67.0,,,,,67.0,,67.0,
1994,63,125.0,Mason,8,Central,Mostly Rural,77.5,1994,2.0,4.0,,4.0,,1.0,3.0,,,,,4.0,,4.0,,100.3,200.6,,200.6,,50.2,150.5,,,,,200.6,,200.6,
1994,64,127.0,Massac,1,Southern,Mostly Rural,50.5,1649,,2.0,,2.0,,,2.0,,,,,2.0,1.0,1.0,,,121.3,,121.3,,,121.3,,,,,121.3,60.6,60.6,
1994,65,129.0,Menard,8,Central,Mostly Rural,75.7,1505,1.0,1.0,,1.0,,,1.0,,,,,1.0,,1.0,,66.4,66.4,,66.4,,,66.4,,,,,66.4,,66.4,
1994,66,131.0,Mercer,14,Central,Mostly Rural,77.8,2142,,1.0,,1.0,,,1.0,,,,,1.0,1.0,,,,46.7,,46.7,,,46.7,,,,,46.7,46.7,,
1994,67,133.0,Monroe,20,Southern,Mostly Urban,41.4,2911,,3.0,,3.0,,1.0,2.0,,,,,3.0,,3.0,,,103.1,,103.1,,34.4,68.7,,,,,103.1,,103.1,
1994,68,135.0,Montgomery,4,Central,Mostly Urban,41.6,3496,2.0,5.0,,5.0,,1.0,4.0,,,,,5.0,1.0,4.0,,57.2,143.0,,143.0,,28.6,114.4,,,,,143.0,28.6,114.4,
1994,69,137.0,Morgan,7,Central,Mostly Urban,36.2,4154,2.0,5.0,,5.0,,,5.0,,,2.0,,3.0,,5.0,1.0,48.1,120.4,,120.4,,,120.4,,,48.1,,72.2,,120.4,24.1
1994,71,141.0,Ogle,15,Northern - Other,Mostly Urban,47.1,6226,4.0,19.0,,19.0,,2.0,16.0,1.0,,,8.0,11.0,8.0,11.0,2.0,64.2,305.2,,305.2,,32.1,257.0,16.1,,,128.5,176.7,128.5,176.7,32.1
1994,72,143.0,Peoria,10,Central,Mostly Urban,14.6,21040,1.0,68.0,4.0,64.0,4.0,17.0,36.0,1.0,9.0,45.0,,23.0,7.0,61.0,15.0,4.8,323.2,19.0,304.2,19.0,80.8,171.1,4.8,42.8,213.9,,109.3,33.3,289.9,71.3
1994,74,147.0,Piatt,6,Central,Mostly Rural,67.7,1919,,1.0,,1.0,,,1.0,,,,,1.0,,1.0,,,52.1,,52.1,,,52.1,,,,,52.1,,52.1,
1994,75,149.0,Pike,8,Central,Mostly Rural,72.3,1993,2.0,2.0,,2.0,,1.0,1.0,,,,,2.0,,2.0,,100.4,100.4,,100.4,,50.2,50.2,,,,,100.4,,100.4,
1994,77,153.0,Pulaski,1,Southern,Completely Rural,100.0,988,,2.0,1.0,1.0,,1.0,1.0,,,1.0,,1.0,,2.0,,,202.4,101.2,101.2,,101.2,101.2,,,101.2,,101.2,,202.4,
1994,78,155.0,Putnam,10,Central,Completely Rural,100.0,698,1.0,1.0,,1.0,,1.0,,,,,,1.0,,1.0,,143.3,143.3,,143.3,,143.3,,,,,,143.3,,143.3,
1994,79,157.0,Randolph,20,Southern,Mostly Urban,42.6,3859,,5.0,,5.0,,,4.0,,1.0,1.0,,4.0,,5.0,1.0,,129.6,,129.6,,,103.7,,25.9,25.9,,103.7,,129.6,25.9
1994,80,159.0,Richland,2,Southern,Mostly Urban,43.5,1929,,2.0,,2.0,,,2.0,,,,,2.0,,2.0,,,103.7,,103.7,,,103.7,,,,,103.7,,103.7,
1994,81,161.0,Rock Island,14,Central,Mostly Urban,10.9,17017,8.0,14.0,1.0,13.0,,4.0,7.0,,1.0,5.0,4.0,5.0,,14.0,1.0,47.0,82.3,5.9,76.4,,23.5,41.1,,5.9,29.4,23.5,29.4,,82.3,5.9
1994,82,163.0,St. Clair,20,Southern,Mostly Urban,9.8,33298,9.0,25.0,5.0,20.0,,10.0,14.0,,1.0,14.0,,11.0,4.0,21.0,2.0,27.0,75.1,15.0,60.1,,30.0,42.0,,3.0,42.0,,33.0,12.0,63.1,6.0
1994,84,167.0,Sangamon,7,Central,Mostly Urban,14.1,21312,6.0,33.0,5.0,28.0,1.0,11.0,17.0,2.0,1.0,21.0,,12.0,3.0,30.0,9.0,28.2,154.8,23.5,131.4,4.7,51.6,79.8,9.4,4.7,98.5,,56.3,14.1,140.8,42.2
1994,85,169.0,Schuyler,8,Central,Mostly Rural,57.6,874,1.0,1.0,,1.0,,,,1.0,,,,1.0,,1.0,,114.4,114.4,,114.4,,,,114.4,,,,114.4,,114.4,
1994,89,177.0,Stephenson,15,Northern - Other,Mostly Urban,40.1,5735,3.0,10.0,1.0,9.0,,3.0,4.0,1.0,1.0,4.0,,6.0,4.0,6.0,4.0,52.3,174.4,17.4,156.9,,52.3,69.7,17.4,17.4,69.7,,104.6,69.7,104.6,69.7
1994,90,179.0,Tazewell,10,Central,Mostly Urban,20.4,15019,3.0,12.0,,12.0,,1.0,11.0,,,,,11.0,1.0,11.0,6.0,20.0,79.9,,79.9,,6.7,73.2,,,,,73.2,6.7,73.2,39.9
1994,92,183.0,Vermilion,5,Central,Mostly Urban,31.3,10320,4.0,21.0,2.0,19.0,,5.0,13.0,3.0,,10.0,,11.0,,21.0,3.0,38.8,203.5,19.4,184.1,,48.4,126.0,29.1,,96.9,,106.6,,203.5,29.1
1994,93,185.0,Wabash,2,Southern,Mostly Urban,38.9,1567,,1.0,,1.0,,,1.0,,,,,1.0,,1.0,,,63.8,,63.8,,,63.8,,,,,63.8,,63.8,
1994,94,187.0,Warren,9,Central,Mostly Urban,45.5,2284,,2.0,,2.0,,,,1.0,,2.0,,,,2.0,,,87.6,,87.6,,,,43.8,,87.6,,,,87.6,
1994,95,189.0,Washington,20,Southern,Mostly Rural,73.6,1855,,1.0,,1.0,,,1.0,,,1.0,,,,1.0,,,53.9,,53.9,,,53.9,,,53.9,,,,53.9,
1994,96,191.0,Wayne,2,Southern,Mostly Rural,69.9,1954,,1.0,,1.0,,,1.0,,,,,1.0,,1.0,,,51.2,,51.2,,,51.2,,,,,51.2,,51.2,
1994,98,195.0,Whiteside,14,Northern - Other,Mostly Urban,37.3,7448,2.0,13.0,,13.0,,,11.0,,1.0,3.0,,10.0,,13.0,2.0,26.9,174.5,,174.5,,,147.7,,13.4,40.3,,134.3,,174.5,26.9
1994,99,197.0,Will,12,Northern - Collar,Mostly Urban,3.9,52133,15.0,36.0,4.0,32.0,6.0,7.0,12.0,1.0,7.0,24.0,3.0,9.0,1.0,35.0,7.0,28.8,69.1,7.7,61.4,11.5,13.4,23.0,1.9,13.4,46.0,5.8,17.3,1.9,67.1,13.4
1994,100,199.0,Williamson,1,Southern,Mostly Urban,34.8,6491,2.0,3.0,,3.0,,1.0,2.0,,,1.0,,2.0,,3.0,1.0,30.8,46.2,,46.2,,15.4,30.8,,,15.4,,30.8,,46.2,15.4
1994,101,201.0,Winnebago,17,Northern - Other,Mostly Urban,7.9,30780,3.0,46.0,6.0,40.0,6.0,13.0,18.0,2.0,6.0,26.0,4.0,15.0,1.0,45.0,8.0,9.7,149.4,19.5,130.0,19.5,42.2,58.5,6.5,19.5,84.5,13.0,48.7,3.2,146.2,26.0
1994,102,203.0,Woodford,11,Central,Mostly Rural,54.9,4463,5.0,7.0,,7.0,,2.0,5.0,,,,,7.0,1.0,6.0,,112.0,156.8,,156.8,,44.8,112.0,,,,,156.8,22.4,134.4,
1995,1,1.0,Adams,8,Central,Mostly Urban,32.6,8028,2.0,12.0,1.0,11.0,,5.0,5.0,2.0,,4.0,,8.0,,12.0,1.0,24.9,149.5,12.5,137.0,,62.3,62.3,24.9,,49.8,,99.7,,149.5,12.5
1995,2,3.0,Alexander,1,Southern,Mostly Rural,61.9,1252,,2.0,1.0,1.0,,1.0,1.0,,,1.0,,1.0,,2.0,,,159.7,79.9,79.9,,79.9,79.9,,,79.9,,79.9,,159.7,
1995,4,7.0,Boone,17,Northern - Other,Mostly Urban,19.4,4791,4.0,7.0,,7.0,,1.0,5.0,,1.0,,,7.0,1.0,6.0,1.0,83.5,146.1,,146.1,,20.9,104.4,,20.9,,,146.1,20.9,125.2,20.9
1995,6,11.0,Bureau,13,Central,Mostly Rural,57.4,4415,12.0,13.0,1.0,12.0,,2.0,10.0,,,,3.0,10.0,1.0,12.0,1.0,271.8,294.5,22.7,271.8,,45.3,226.5,,,,68.0,226.5,22.7,271.8,22.7
1995,8,15.0,Carroll,15,Northern - Other,Mostly Rural,81.9,2063,1.0,3.0,,3.0,,,3.0,,,,1.0,2.0,,3.0,,48.5,145.4,,145.4,,,145.4,,,,48.5,96.9,,145.4,
1995,9,17.0,Cass,8,Central,Mostly Rural,52.1,1617,2.0,2.0,,2.0,,1.0,1.0,,,,,2.0,,2.0,1.0,123.7,123.7,,123.7,,61.8,61.8,,,,,123.7,,123.7,61.8
1995,10,19.0,Champaign,6,Central,Mostly Urban,12.7,15972,,16.0,3.0,13.0,,10.0,5.0,,1.0,11.0,1.0,4.0,2.0,14.0,2.0,,100.2,18.8,81.4,,62.6,31.3,,6.3,68.9,6.3,25.0,12.5,87.7,12.5
1995,11,21.0,Christian,4,Central,Mostly Urban,43.5,4067,4.0,5.0,,5.0,,1.0,4.0,,,,,5.0,1.0,4.0,1.0,98.4,122.9,,122.9,,24.6,98.4,,,,,122.9,24.6,98.4,24.6
1995,12,23.0,Clark,5,Southern,Mostly Rural,59.5,1901,1.0,1.0,,1.0,,,1.0,,,,,1.0,,1.0,,52.6,52.6,,52.6,,,52.6,,,,,52.6,,52.6,
1995,13,25.0,Clay,4,Southern,Mostly Rural,64.7,1675,2.0,6.0,,6.0,,2.0,4.0,,,,,6.0,2.0,4.0,,119.4,358.2,,358.2,,119.4,238.8,,,,,358.2,119.4,238.8,
1995,14,27.0,Clinton,4,Southern,Mostly Urban,48.8,4265,2.0,2.0,,2.0,,1.0,1.0,,,,,2.0,,2.0,,46.9,46.9,,46.9,,23.4,23.4,,,,,46.9,,46.9,
1995,15,29.0,Coles,5,Central,Mostly Urban,24.3,5002,6.0,7.0,1.0,6.0,,1.0,5.0,1.0,,,,7.0,1.0,6.0,1.0,120.0,139.9,20.0,120.0,,20.0,100.0,20.0,,,,139.9,20.0,120.0,20.0
1995,16,31.0,Cook,co,Northern - Cook,Completely Urban,0.0,578733,22.0,425.0,105.0,320.0,59.0,185.0,98.0,12.0,71.0,308.0,79.0,35.0,12.0,413.0,39.0,3.8,73.4,18.1,55.3,10.2,32.0,16.9,2.1,12.3,53.2,13.7,6.0,2.1,71.4,6.7
1995,18,35.0,Cumberland,5,Southern,Completely Rural,100.0,1397,,2.0,,2.0,,,2.0,,,,,2.0,,2.0,,,143.2,,143.2,,,143.2,,,,,143.2,,143.2,
1995,19,37.0,DeKalb,23,Northern - Other,Mostly Urban,20.3,8221,2.0,4.0,,4.0,,1.0,1.0,1.0,1.0,,,4.0,1.0,3.0,3.0,24.3,48.7,,48.7,,12.2,12.2,12.2,12.2,,,48.7,12.2,36.5,36.5
1995,20,39.0,De Witt,6,Central,Mostly Urban,48.8,1946,1.0,2.0,,2.0,,1.0,1.0,,,,,2.0,,2.0,,51.4,102.8,,102.8,,51.4,51.4,,,,,102.8,,102.8,
1995,21,41.0,Douglas,6,Central,Mostly Rural,61.6,2572,,1.0,,1.0,,,1.0,,,,,1.0,,1.0,,,38.9,,38.9,,,38.9,,,,,38.9,,38.9,
1995,22,43.0,DuPage,18,Northern - Collar,Completely Urban,0.0,97884,5.0,19.0,6.0,13.0,,10.0,8.0,1.0,,1.0,3.0,15.0,1.0,18.0,3.0,5.1,19.4,6.1,13.3,,10.2,8.2,1.0,,1.0,3.1,15.3,1.0,18.4,3.1
1995,23,45.0,Edgar,5,Central,Mostly Rural,51.8,2443,1.0,2.0,,2.0,,,2.0,,,,,2.0,,2.0,,40.9,81.9,,81.9,,,81.9,,,,,81.9,,81.9,
1995,24,47.0,Edwards,2,Southern,Completely Rural,100.0,824,,1.0,,1.0,,1.0,,,,,,1.0,,1.0,,,121.4,,121.4,,121.4,,,,,,121.4,,121.4,
1995,25,49.0,Effingham,4,Southern,Mostly Rural,59.7,4334,2.0,3.0,,3.0,,,3.0,,,,,3.0,,3.0,,46.1,69.2,,69.2,,,69.2,,,,,69.2,,69.2,
1995,26,51.0,Fayette,4,Southern,Mostly Rural,67.0,2463,,1.0,,1.0,1.0,,,,,,,1.0,,1.0,,,40.6,,40.6,40.6,,,,,,,40.6,,40.6,
1995,27,53.0,Ford,11,Central,Mostly Urban,41.8,1759,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,56.9
1995,28,55.0,Franklin,2,Southern,Mostly Urban,48.6,4569,2.0,3.0,,3.0,,1.0,2.0,,,,,3.0,,3.0,,43.8,65.7,,65.7,,21.9,43.8,,,,,65.7,,65.7,
1995,29,57.0,Fulton,9,Central,Mostly Rural,60.0,4348,1.0,1.0,,1.0,,,1.0,,,1.0,,,1.0,,,23.0,23.0,,23.0,,,23.0,,,23.0,,,23.0,,
1995,30,59.0,Gallatin,2,Southern,Completely Rural,100.0,730,1.0,1.0,,1.0,,,1.0,,,,,1.0,,1.0,,137.0,137.0,,137.0,,,137.0,,,,,137.0,,137.0,
1995,32,63.0,Grundy,13,Northern - Other,Mostly Urban,24.4,4460,1.0,2.0,,2.0,,1.0,1.0,,,,,2.0,1.0,1.0,2.0,22.4,44.8,,44.8,,22.4,22.4,,,,,44.8,22.4,22.4,44.8
1995,35,69.0,Hardin,2,Southern,Completely Rural,100.0,536,1.0,3.0,,3.0,,1.0,2.0,,,,,3.0,,3.0,,186.6,559.7,,559.7,,186.6,373.1,,,,,559.7,,559.7,
1995,37,73.0,Henry,14,Central,Mostly Rural,50.3,6484,3.0,3.0,,3.0,,,3.0,,,,,3.0,,3.0,,46.3,46.3,,46.3,,,46.3,,,,,46.3,,46.3,
1995,38,75.0,Iroquois,21,Central,Mostly Rural,71.7,3893,5.0,6.0,1.0,5.0,,2.0,3.0,,1.0,,,6.0,,6.0,,128.4,154.1,25.7,128.4,,51.4,77.1,,25.7,,,154.1,,154.1,
1995,39,77.0,Jackson,1,Southern,Mostly Urban,37.2,5316,3.0,7.0,,7.0,2.0,,5.0,,,6.0,,1.0,,7.0,,56.4,131.7,,131.7,37.6,,94.1,,,112.9,,18.8,,131.7,
1995,40,79.0,Jasper,4,Southern,Mostly Rural,69.9,1402,1.0,1.0,,1.0,,,1.0,,,,,1.0,,1.0,,71.3,71.3,,71.3,,,71.3,,,,,71.3,,71.3,
1995,41,81.0,Jefferson,2,Southern,Mostly Rural,58.8,4594,,1.0,,1.0,,,,,1.0,1.0,,,,1.0,,,21.8,,21.8,,,,,21.8,21.8,,,,21.8,
1995,45,89.0,Kane,16,Northern - Collar,Mostly Urban,3.6,45570,30.0,59.0,8.0,51.0,3.0,16.0,16.0,2.0,18.0,15.0,31.0,10.0,2.0,57.0,6.0,65.8,129.5,17.6,111.9,6.6,35.1,35.1,4.4,39.5,32.9,68.0,21.9,4.4,125.1,13.2
1995,46,91.0,Kankakee,21,Central,Mostly Urban,24.5,12713,1.0,17.0,4.0,13.0,1.0,9.0,6.0,,1.0,10.0,,7.0,,17.0,6.0,7.9,133.7,31.5,102.3,7.9,70.8,47.2,,7.9,78.7,,55.1,,133.7,47.2
1995,47,93.0,Kendall,23,Northern - Other,Mostly Urban,10.4,5948,2.0,7.0,,7.0,1.0,2.0,4.0,,,1.0,1.0,5.0,1.0,6.0,,33.6,117.7,,117.7,16.8,33.6,67.2,,,16.8,16.8,84.1,16.8,100.9,
1995,48,95.0,Knox,9,Central,Mostly Urban,24.3,6037,3.0,11.0,,11.0,,1.0,8.0,1.0,,2.0,1.0,7.0,3.0,8.0,3.0,49.7,182.2,,182.2,,16.6,132.5,16.6,,33.1,16.6,116.0,49.7,132.5,49.7
1995,49,97.0,Lake,19,Northern - Collar,Mostly Urban,1.3,69713,18.0,61.0,10.0,51.0,5.0,14.0,29.0,4.0,5.0,35.0,10.0,16.0,1.0,60.0,5.0,25.8,87.5,14.3,73.2,7.2,20.1,41.6,5.7,7.2,50.2,14.3,23.0,1.4,86.1,7.2
1995,50,99.0,LaSalle,13,Northern - Other,Mostly Urban,30.2,12998,17.0,23.0,1.0,22.0,,6.0,14.0,3.0,,3.0,2.0,18.0,2.0,21.0,,130.8,177.0,7.7,169.3,,46.2,107.7,23.1,,23.1,15.4,138.5,15.4,161.6,
1995,51,101.0,Lawrence,2,Southern,Mostly Rural,58.0,1777,,1.0,,1.0,,,1.0,,,,,1.0,,1.0,,,56.3,,56.3,,,56.3,,,,,56.3,,56.3,
1995,52,103.0,Lee,15,Northern - Other,Mostly Rural,53.2,4313,3.0,5.0,,5.0,,2.0,3.0,,,1.0,,4.0,,5.0,,69.6,115.9,,115.9,,46.4,69.6,,,23.2,,92.7,,115.9,
1995,53,105.0,Livingston,11,Central,Mostly Urban,40.8,4719,1.0,5.0,1.0,4.0,,2.0,3.0,,,,,5.0,,5.0,2.0,21.2,106.0,21.2,84.8,,42.4,63.6,,,,,106.0,,106.0,42.4
1995,54,107.0,Logan,11,Central,Mostly Urban,39.9,3321,4.0,6.0,1.0,5.0,,4.0,1.0,1.0,,,,6.0,1.0,5.0,2.0,120.4,180.7,30.1,150.6,,120.4,30.1,30.1,,,,180.7,30.1,150.6,60.2
1995,55,109.0,McDonough,9,Central,Mostly Urban,29.5,2947,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,67.9
1995,56,111.0,McHenry,22,Northern - Collar,Mostly Urban,9.9,29233,6.0,18.0,1.0,17.0,,10.0,6.0,,,,7.0,11.0,4.0,14.0,3.0,20.5,61.6,3.4,58.2,,34.2,20.5,,,,23.9,37.6,13.7,47.9,10.3
1995,57,113.0,McLean,11,Central,Mostly Urban,16.5,14393,6.0,11.0,1.0,10.0,,3.0,8.0,,,2.0,1.0,8.0,3.0,8.0,1.0,41.7,76.4,6.9,69.5,,20.8,55.6,,,13.9,6.9,55.6,20.8,55.6,6.9
1995,58,115.0,Macon,6,Central,Mostly Urban,15.3,13750,1.0,40.0,2.0,38.0,3.0,13.0,17.0,2.0,4.0,26.0,,14.0,3.0,37.0,6.0,7.3,290.9,14.5,276.4,21.8,94.5,123.6,14.5,29.1,189.1,,101.8,21.8,269.1,43.6
1995,59,117.0,Macoupin,7,Central,Mostly Rural,58.5,5974,2.0,5.0,,5.0,,,5.0,,,,,5.0,,5.0,,33.5,83.7,,83.7,,,83.7,,,,,83.7,,83.7,
1995,60,119.0,Madison,3,Southern,Mostly Urban,13.3,29603,6.0,19.0,6.0,13.0,1.0,4.0,9.0,5.0,,9.0,,10.0,,19.0,3.0,20.3,64.2,20.3,43.9,3.4,13.5,30.4,16.9,,30.4,,33.8,,64.2,10.1
1995,61,121.0,Marion,4,Southern,Mostly Urban,45.1,5051,5.0,9.0,,9.0,,1.0,7.0,,1.0,1.0,,8.0,1.0,8.0,2.0,99.0,178.2,,178.2,,19.8,138.6,,19.8,19.8,,158.4,19.8,158.4,39.6
1995,63,125.0,Mason,8,Central,Mostly Rural,77.5,1988,3.0,3.0,,3.0,,,3.0,,,,,2.0,,3.0,,150.9,150.9,,150.9,,,150.9,,,,,100.6,,150.9,
1995,64,127.0,Massac,1,Southern,Mostly Rural,50.5,1651,,1.0,,1.0,,1.0,,,,1.0,,,,1.0,,,60.6,,60.6,,60.6,,,,60.6,,,,60.6,
1995,65,129.0,Menard,8,Central,Mostly Rural,75.7,1550,1.0,2.0,,2.0,,,2.0,,,,,2.0,,2.0,,64.5,129.0,,129.0,,,129.0,,,,,129.0,,129.0,
1995,67,133.0,Monroe,20,Southern,Mostly Urban,41.4,3028,1.0,3.0,,3.0,,1.0,2.0,,,,,3.0,1.0,2.0,,33.0,99.1,,99.1,,33.0,66.1,,,,,99.1,33.0,66.1,
1995,68,135.0,Montgomery,4,Central,Mostly Urban,41.6,3528,5.0,7.0,,7.0,,3.0,4.0,,,,,7.0,,7.0,2.0,141.7,198.4,,198.4,,85.0,113.4,,,,,198.4,,198.4,56.7
1995,69,137.0,Morgan,7,Central,Mostly Urban,36.2,4161,,2.0,,2.0,,1.0,1.0,,,2.0,,,1.0,1.0,1.0,,48.1,,48.1,,24.0,24.0,,,48.1,,,24.0,24.0,24.0
1995,71,141.0,Ogle,15,Northern - Other,Mostly Urban,47.1,6370,12.0,23.0,,23.0,,4.0,17.0,,2.0,,9.0,14.0,5.0,18.0,3.0,188.4,361.1,,361.1,,62.8,266.9,,31.4,,141.3,219.8,78.5,282.6,47.1
1995,72,143.0,Peoria,10,Central,Mostly Urban,14.6,21094,11.0,82.0,11.0,71.0,6.0,29.0,31.0,5.0,9.0,63.0,,19.0,11.0,71.0,25.0,52.1,388.7,52.1,336.6,28.4,137.5,147.0,23.7,42.7,298.7,,90.1,52.1,336.6,118.5
1995,75,149.0,Pike,8,Central,Mostly Rural,72.3,2034,1.0,3.0,,3.0,,3.0,,,,,,3.0,,3.0,,49.2,147.5,,147.5,,147.5,,,,,,147.5,,147.5,
1995,76,151.0,Pope,1,Southern,Completely Rural,100.0,539,,1.0,,1.0,,,1.0,,,,,1.0,1.0,,,,185.5,,185.5,,,185.5,,,,,185.5,185.5,,
1995,77,153.0,Pulaski,1,Southern,Completely Rural,100.0,1002,,1.0,,1.0,1.0,,,,,1.0,,,,1.0,,,99.8,,99.8,99.8,,,,,99.8,,,,99.8,
1995,79,157.0,Randolph,20,Southern,Mostly Urban,42.6,3856,1.0,5.0,2.0,3.0,,2.0,2.0,1.0,,2.0,,3.0,,5.0,1.0,25.9,129.7,51.9,77.8,,51.9,51.9,25.9,,51.9,,77.8,,129.7,25.9
1995,80,159.0,Richland,2,Southern,Mostly Urban,43.5,1943,5.0,5.0,,5.0,,1.0,3.0,,,,,5.0,2.0,3.0,,257.3,257.3,,257.3,,51.5,154.4,,,,,257.3,102.9,154.4,
1995,81,161.0,Rock Island,14,Central,Mostly Urban,10.9,16992,7.0,21.0,1.0,20.0,2.0,6.0,11.0,,2.0,11.0,3.0,7.0,1.0,20.0,3.0,41.2,123.6,5.9,117.7,11.8,35.3,64.7,,11.8,64.7,17.7,41.2,5.9,117.7,17.7
1995,82,163.0,St. Clair,20,Southern,Mostly Urban,9.8,33420,22.0,41.0,9.0,32.0,,14.0,24.0,1.0,2.0,28.0,,13.0,6.0,35.0,3.0,65.8,122.7,26.9,95.8,,41.9,71.8,3.0,6.0,83.8,,38.9,18.0,104.7,9.0
1995,83,165.0,Saline,1,Southern,Mostly Urban,43.7,3217,,1.0,,1.0,,,1.0,,,,,1.0,,1.0,1.0,,31.1,,31.1,,,31.1,,,,,31.1,,31.1,31.1
1995,84,167.0,Sangamon,7,Central,Mostly Urban,14.1,21532,11.0,32.0,,32.0,,12.0,15.0,2.0,3.0,20.0,,12.0,2.0,30.0,6.0,51.1,148.6,,148.6,,55.7,69.7,9.3,13.9,92.9,,55.7,9.3,139.3,27.9
1995,85,169.0,Schuyler,8,Central,Mostly Rural,57.6,877,1.0,1.0,,1.0,,,,1.0,,,,1.0,,1.0,,114.0,114.0,,114.0,,,,114.0,,,,114.0,,114.0,
1995,86,171.0,Scott,7,Central,Completely Rural,100.0,676,1.0,1.0,,1.0,,1.0,,,,,,1.0,,1.0,,147.9,147.9,,147.9,,147.9,,,,,,147.9,,147.9,
1995,87,173.0,Shelby,4,Central,Mostly Rural,77.7,2782,1.0,1.0,,1.0,,,1.0,,,,,,,1.0,,35.9,35.9,,35.9,,,35.9,,,,,,,35.9,
1995,88,175.0,Stark,10,Central,Completely Rural,100.0,776,1.0,1.0,,1.0,,,1.0,,,,,1.0,,1.0,,128.9,128.9,,128.9,,,128.9,,,,,128.9,,128.9,
1995,89,177.0,Stephenson,15,Northern - Other,Mostly Urban,40.1,5786,8.0,12.0,,12.0,1.0,2.0,6.0,,2.0,7.0,,5.0,1.0,11.0,4.0,138.3,207.4,,207.4,17.3,34.6,103.7,,34.6,121.0,,86.4,17.3,190.1,69.1
1995,90,179.0,Tazewell,10,Central,Mostly Urban,20.4,15159,,9.0,,9.0,,1.0,4.0,3.0,,,,8.0,,9.0,5.0,,59.4,,59.4,,6.6,26.4,19.8,,,,52.8,,59.4,33.0
