year,id,fips_number,county_name,judicial_circuit,region,community_type,percent_rural,population,new_court,offense_type_drug,offense_type_other,offense_type_person,offense_type_property,offense_type_sex,offense_type_violent,sex_female,sex_male,technical_violation_other,new_court_rate,offense_type_drug_rate,offense_type_other_rate,offense_type_person_rate,offense_type_property_rate,offense_type_sex_rate,offense_type_violent_rate,sex_female_rate,sex_male_rate,technical_violation_other_rate
2012,43,85.0,Jo Daviess,15,Northern - Other,Mostly Rural,72.6,27086.0,8.0,3.0,2.0,,2.0,1.0,1.0,,8.0,3.0,29.5,11.1,7.4,,7.4,3.7,3.7,,29.5,11.1
2012,44,87.0,Johnson,1,Southern,Completely Rural,100.0,15243.0,19.0,2.0,4.0,2.0,11.0,,2.0,1.0,18.0,9.0,124.6,13.1,26.2,13.1,72.2,,13.1,6.6,118.1,59.0
2012,45,89.0,Kane,16,Northern - Collar,Mostly Urban,3.6,667088.0,638.0,195.0,51.0,190.0,147.0,55.0,220.0,45.0,593.0,171.0,95.6,29.2,7.6,28.5,22.0,8.2,33.0,6.7,88.9,25.6
2012,46,91.0,Kankakee,21,Central,Mostly Urban,24.5,140782.0,264.0,92.0,11.0,67.0,77.0,17.0,76.0,27.0,237.0,106.0,187.5,65.3,7.8,47.6,54.7,12.1,54.0,19.2,168.3,75.3
2012,47,93.0,Kendall,23,Northern - Other,Mostly Urban,10.4,154467.0,86.0,25.0,12.0,13.0,30.0,6.0,16.0,12.0,74.0,17.0,55.7,16.2,7.8,8.4,19.4,3.9,10.4,7.8,47.9,11.0
2012,48,95.0,Knox,9,Central,Mostly Urban,24.3,62833.0,76.0,18.0,9.0,24.0,17.0,8.0,29.0,6.0,70.0,46.0,121.0,28.6,14.3,38.2,27.1,12.7,46.2,9.5,111.4,73.2
2012,49,97.0,Lake,19,Northern - Collar,Mostly Urban,1.3,886824.0,606.0,112.0,51.0,173.0,228.0,42.0,203.0,50.0,556.0,230.0,68.3,12.6,5.8,19.5,25.7,4.7,22.9,5.6,62.7,25.9
2012,50,99.0,LaSalle,13,Northern - Other,Mostly Urban,30.2,138383.0,298.0,109.0,20.0,30.0,120.0,19.0,39.0,63.0,235.0,71.0,215.3,78.8,14.5,21.7,86.7,13.7,28.2,45.5,169.8,51.3
2012,51,101.0,Lawrence,2,Southern,Mostly Rural,58.0,19938.0,32.0,21.0,,4.0,6.0,1.0,4.0,8.0,24.0,8.0,160.5,105.3,,20.1,30.1,5.0,20.1,40.1,120.4,40.1
2012,52,103.0,Lee,15,Northern - Other,Mostly Rural,53.2,42503.0,39.0,8.0,3.0,11.0,10.0,7.0,15.0,3.0,36.0,18.0,91.8,18.8,7.1,25.9,23.5,16.5,35.3,7.1,84.7,42.3
2012,53,105.0,Livingston,11,Central,Mostly Urban,40.8,47015.0,55.0,19.0,4.0,16.0,11.0,5.0,19.0,12.0,43.0,31.0,117.0,40.4,8.5,34.0,23.4,10.6,40.4,25.5,91.5,65.9
2012,54,107.0,Logan,11,Central,Mostly Urban,39.9,36197.0,37.0,2.0,1.0,12.0,14.0,8.0,17.0,5.0,32.0,22.0,102.2,5.5,2.8,33.2,38.7,22.1,47.0,13.8,88.4,60.8
2012,55,109.0,McDonough,9,Central,Mostly Urban,29.5,37833.0,60.0,22.0,5.0,9.0,23.0,1.0,10.0,4.0,56.0,21.0,158.6,58.2,13.2,23.8,60.8,2.6,26.4,10.6,148.0,55.5
2012,56,111.0,McHenry,22,Northern - Collar,Mostly Urban,9.9,388364.0,153.0,47.0,22.0,41.0,29.0,14.0,51.0,14.0,139.0,48.0,39.4,12.1,5.7,10.6,7.5,3.6,13.1,3.6,35.8,12.4
2012,57,113.0,McLean,11,Central,Mostly Urban,16.5,211176.0,279.0,123.0,19.0,47.0,64.0,26.0,62.0,17.0,262.0,137.0,132.1,58.2,9.0,22.3,30.3,12.3,29.4,8.1,124.1,64.9
2012,58,115.0,Macon,6,Central,Mostly Urban,15.3,134860.0,452.0,75.0,68.0,142.0,152.0,15.0,149.0,45.0,407.0,165.0,335.2,55.6,50.4,105.3,112.7,11.1,110.5,33.4,301.8,122.3
2012,59,117.0,Macoupin,7,Central,Mostly Rural,58.5,57506.0,39.0,16.0,1.0,5.0,16.0,1.0,5.0,2.0,37.0,17.0,67.8,27.8,1.7,8.7,27.8,1.7,8.7,3.5,64.3,29.6
2012,60,119.0,Madison,3,Southern,Mostly Urban,13.3,328039.0,433.0,100.0,18.0,112.0,183.0,20.0,122.0,50.0,383.0,213.0,132.0,30.5,5.5,34.1,55.8,6.1,37.2,15.2,116.8,64.9
2012,61,121.0,Marion,4,Southern,Mostly Urban,45.1,47998.0,115.0,37.0,5.0,25.0,40.0,8.0,28.0,21.0,94.0,66.0,239.6,77.1,10.4,52.1,83.3,16.7,58.3,43.8,195.8,137.5
2012,62,123.0,Marshall,10,Central,Completely Rural,100.0,14821.0,17.0,1.0,,4.0,10.0,2.0,6.0,1.0,16.0,5.0,114.7,6.7,,27.0,67.5,13.5,40.5,6.7,108.0,33.7
2012,63,125.0,Mason,8,Central,Mostly Rural,77.5,17423.0,29.0,4.0,3.0,7.0,12.0,3.0,10.0,2.0,27.0,11.0,166.4,23.0,17.2,40.2,68.9,17.2,57.4,11.5,155.0,63.1
2012,64,127.0,Massac,1,Southern,Mostly Rural,50.5,18428.0,39.0,25.0,3.0,2.0,7.0,2.0,4.0,13.0,26.0,14.0,211.6,135.7,16.3,10.9,38.0,10.9,21.7,70.5,141.1,76.0
2012,65,129.0,Menard,8,Central,Mostly Rural,75.7,15619.0,9.0,2.0,,3.0,4.0,,3.0,,9.0,1.0,57.6,12.8,,19.2,25.6,,19.2,,57.6,6.4
2012,66,131.0,Mercer,14,Central,Mostly Rural,77.8,19763.0,16.0,5.0,2.0,4.0,4.0,1.0,5.0,1.0,15.0,5.0,81.0,25.3,10.1,20.2,20.2,5.1,25.3,5.1,75.9,25.3
2012,67,133.0,Monroe,20,Southern,Mostly Urban,41.4,41142.0,24.0,5.0,3.0,,15.0,1.0,1.0,6.0,18.0,20.0,58.3,12.2,7.3,,36.5,2.4,2.4,14.6,43.8,48.6
2012,68,135.0,Montgomery,4,Central,Mostly Urban,41.6,35790.0,89.0,32.0,7.0,16.0,31.0,3.0,18.0,15.0,74.0,28.0,248.7,89.4,19.6,44.7,86.6,8.4,50.3,41.9,206.8,78.2
2012,69,137.0,Morgan,7,Central,Mostly Urban,36.2,42610.0,71.0,32.0,3.0,12.0,19.0,5.0,16.0,7.0,64.0,27.0,166.6,75.1,7.0,28.2,44.6,11.7,37.5,16.4,150.2,63.4
2012,70,139.0,Moultrie,6,Central,Mostly Rural,69.2,18635.0,15.0,2.0,2.0,4.0,6.0,1.0,4.0,3.0,12.0,6.0,80.5,10.7,10.7,21.5,32.2,5.4,21.5,16.1,64.4,32.2
2012,71,141.0,Ogle,15,Northern - Other,Mostly Urban,47.1,65273.0,31.0,6.0,1.0,5.0,12.0,7.0,10.0,2.0,29.0,15.0,47.5,9.2,1.5,7.7,18.4,10.7,15.3,3.1,44.4,23.0
2012,72,143.0,Peoria,10,Central,Mostly Urban,14.6,231923.0,453.0,102.0,19.0,146.0,159.0,27.0,164.0,42.0,411.0,178.0,195.3,44.0,8.2,63.0,68.6,11.6,70.7,18.1,177.2,76.7
2012,73,145.0,Perry,20,Southern,Mostly Urban,43.6,26279.0,13.0,1.0,1.0,3.0,8.0,,3.0,1.0,12.0,8.0,49.5,3.8,3.8,11.4,30.4,,11.4,3.8,45.7,30.4
2012,74,147.0,Piatt,6,Central,Mostly Rural,67.7,20278.0,21.0,2.0,1.0,3.0,12.0,3.0,6.0,,21.0,10.0,103.6,9.9,4.9,14.8,59.2,14.8,29.6,,103.6,49.3
2012,75,149.0,Pike,8,Central,Mostly Rural,72.3,19865.0,37.0,16.0,3.0,4.0,13.0,1.0,5.0,4.0,33.0,7.0,186.3,80.5,15.1,20.1,65.4,5.0,25.2,20.1,166.1,35.2
2012,76,151.0,Pope,1,Southern,Completely Rural,100.0,5174.0,11.0,,,3.0,7.0,1.0,3.0,,11.0,2.0,212.6,,,58.0,135.3,19.3,58.0,,212.6,38.7
2012,77,153.0,Pulaski,1,Southern,Completely Rural,100.0,7303.0,7.0,,1.0,3.0,3.0,,3.0,1.0,6.0,8.0,95.9,,13.7,41.1,41.1,,41.1,13.7,82.2,109.5
2012,78,155.0,Putnam,10,Central,Completely Rural,100.0,7105.0,6.0,1.0,,2.0,3.0,,2.0,,6.0,,84.4,14.1,,28.1,42.2,,28.1,,84.4,
2012,79,157.0,Randolph,20,Southern,Mostly Urban,42.6,39464.0,23.0,2.0,1.0,2.0,17.0,1.0,3.0,3.0,20.0,14.0,58.3,5.1,2.5,5.1,43.1,2.5,7.6,7.6,50.7,35.5
2012,80,159.0,Richland,2,Southern,Mostly Urban,43.5,19756.0,36.0,11.0,2.0,7.0,11.0,5.0,10.0,9.0,27.0,9.0,182.2,55.7,10.1,35.4,55.7,25.3,50.6,45.6,136.7,45.6
2012,81,161.0,Rock Island,14,Central,Mostly Urban,10.9,180862.0,149.0,48.0,5.0,40.0,48.0,8.0,46.0,14.0,135.0,60.0,82.4,26.5,2.8,22.1,26.5,4.4,25.4,7.7,74.6,33.2
2012,82,163.0,St. Clair,20,Southern,Mostly Urban,9.8,334678.0,375.0,59.0,18.0,163.0,116.0,19.0,174.0,24.0,351.0,166.0,112.0,17.6,5.4,48.7,34.7,5.7,52.0,7.2,104.9,49.6
2012,83,165.0,Saline,1,Southern,Mostly Urban,43.7,30462.0,68.0,29.0,5.0,12.0,16.0,6.0,16.0,11.0,57.0,19.0,223.2,95.2,16.4,39.4,52.5,19.7,52.5,36.1,187.1,62.4
2012,84,167.0,Sangamon,7,Central,Mostly Urban,14.1,245735.0,353.0,92.0,21.0,95.0,116.0,29.0,108.0,34.0,319.0,140.0,143.7,37.4,8.5,38.7,47.2,11.8,43.9,13.8,129.8,57.0
2012,85,169.0,Schuyler,8,Central,Mostly Rural,57.6,8980.0,13.0,4.0,1.0,5.0,3.0,,5.0,1.0,12.0,9.0,144.8,44.5,11.1,55.7,33.4,,55.7,11.1,133.6,100.2
2012,86,171.0,Scott,7,Central,Completely Rural,100.0,6496.0,1.0,,,,1.0,,,,1.0,,15.4,,,,15.4,,,,15.4,
2012,87,173.0,Shelby,4,Central,Mostly Rural,77.7,27098.0,41.0,11.0,2.0,5.0,19.0,4.0,7.0,7.0,34.0,14.0,151.3,40.6,7.4,18.5,70.1,14.8,25.8,25.8,125.5,51.7
2012,88,175.0,Stark,10,Central,Completely Rural,100.0,7020.0,4.0,1.0,1.0,1.0,,1.0,2.0,1.0,3.0,,57.0,14.2,14.2,14.2,,14.2,28.5,14.2,42.7,
2012,89,177.0,Stephenson,15,Northern - Other,Mostly Urban,40.1,57233.0,86.0,25.0,7.0,13.0,34.0,7.0,15.0,10.0,76.0,39.0,150.3,43.7,12.2,22.7,59.4,12.2,26.2,17.5,132.8,68.1
2012,90,179.0,Tazewell,10,Central,Mostly Urban,20.4,167937.0,162.0,29.0,12.0,39.0,75.0,7.0,43.0,24.0,138.0,80.0,96.5,17.3,7.1,23.2,44.7,4.2,25.6,14.3,82.2,47.6
2012,91,181.0,Union,1,Southern,Mostly Rural,65.9,21301.0,23.0,2.0,4.0,5.0,11.0,1.0,6.0,3.0,20.0,7.0,108.0,9.4,18.8,23.5,51.6,4.7,28.2,14.1,93.9,32.9
2012,92,183.0,Vermilion,5,Central,Mostly Urban,31.3,100408.0,184.0,72.0,6.0,45.0,48.0,13.0,48.0,19.0,165.0,70.0,183.3,71.7,6.0,44.8,47.8,12.9,47.8,18.9,164.3,69.7
2012,93,185.0,Wabash,2,Southern,Mostly Urban,38.9,14225.0,25.0,7.0,1.0,3.0,14.0,,3.0,4.0,21.0,8.0,175.7,49.2,7.0,21.1,98.4,,21.1,28.1,147.6,56.2
2012,94,187.0,Warren,9,Central,Mostly Urban,45.5,21667.0,21.0,9.0,,4.0,5.0,3.0,6.0,3.0,18.0,8.0,96.9,41.5,,18.5,23.1,13.8,27.7,13.8,83.1,36.9
2012,95,189.0,Washington,20,Southern,Mostly Rural,73.6,17729.0,10.0,4.0,,3.0,2.0,1.0,4.0,2.0,8.0,3.0,56.4,22.6,,16.9,11.3,5.6,22.6,11.3,45.1,16.9
2012,96,191.0,Wayne,2,Southern,Mostly Rural,69.9,20407.0,17.0,5.0,1.0,2.0,6.0,3.0,5.0,2.0,15.0,3.0,83.3,24.5,4.9,9.8,29.4,14.7,24.5,9.8,73.5,14.7
2012,97,193.0,White,2,Southern,Mostly Rural,62.0,17637.0,43.0,20.0,3.0,3.0,11.0,6.0,8.0,7.0,36.0,12.0,243.8,113.4,17.0,17.0,62.4,34.0,45.4,39.7,204.1,68.0
2012,98,195.0,Whiteside,14,Northern - Other,Mostly Urban,37.3,71079.0,138.0,29.0,23.0,26.0,52.0,8.0,29.0,17.0,121.0,48.0,194.2,40.8,32.4,36.6,73.2,11.3,40.8,23.9,170.2,67.5
2012,99,197.0,Will,12,Northern - Collar,Mostly Urban,3.9,872016.0,937.0,286.0,96.0,203.0,313.0,39.0,221.0,93.0,844.0,213.0,107.5,32.8,11.0,23.3,35.9,4.5,25.3,10.7,96.8,24.4
2012,100,199.0,Williamson,1,Southern,Mostly Urban,34.8,81395.0,85.0,24.0,3.0,26.0,24.0,8.0,30.0,6.0,79.0,39.0,104.4,29.5,3.7,31.9,29.5,9.8,36.9,7.4,97.1,47.9
2012,101,201.0,Winnebago,17,Northern - Other,Mostly Urban,7.9,363141.0,811.0,180.0,43.0,283.0,265.0,40.0,295.0,97.0,714.0,255.0,223.3,49.6,11.8,77.9,73.0,11.0,81.2,26.7,196.6,70.2
2012,102,203.0,Woodford,11,Central,Mostly Rural,54.9,48620.0,48.0,18.0,6.0,4.0,17.0,3.0,6.0,5.0,43.0,17.0,98.7,37.0,12.3,8.2,35.0,6.2,12.3,10.3,88.4,35.0
2013,1,1.0,Adams,8,Central,Mostly Urban,32.6,82186.0,209.0,84.0,27.0,50.0,39.0,9.0,53.0,36.0,173.0,50.0,254.3,102.2,32.9,60.8,47.5,11.0,64.5,43.8,210.5,60.8
2013,2,3.0,Alexander,1,Southern,Mostly Rural,61.9,8979.0,21.0,5.0,,8.0,7.0,1.0,9.0,1.0,20.0,9.0,233.9,55.7,,89.1,78.0,11.1,100.2,11.1,222.7,100.2
2013,3,5.0,Bond,3,Southern,Mostly Rural,60.7,20787.0,38.0,15.0,1.0,5.0,13.0,4.0,9.0,6.0,32.0,6.0,182.8,72.2,4.8,24.1,62.5,19.2,43.3,28.9,153.9,28.9
2013,4,7.0,Boone,17,Northern - Other,Mostly Urban,19.4,68142.0,73.0,22.0,14.0,16.0,16.0,5.0,21.0,11.0,62.0,9.0,107.1,32.3,20.5,23.5,23.5,7.3,30.8,16.1,91.0,13.2
2013,5,9.0,Brown,8,Central,Mostly Urban,41.1,7917.0,5.0,1.0,,2.0,,2.0,3.0,,5.0,2.0,63.2,12.6,,25.3,,25.3,37.9,,63.2,25.3
2013,6,11.0,Bureau,13,Central,Mostly Rural,57.4,41659.0,37.0,11.0,1.0,3.0,15.0,7.0,8.0,4.0,33.0,10.0,88.8,26.4,2.4,7.2,36.0,16.8,19.2,9.6,79.2,24.0
2013,7,13.0,Calhoun,8,Southern,Completely Rural,100.0,6069.0,8.0,,1.0,2.0,5.0,,2.0,,8.0,2.0,131.8,,16.5,33.0,82.4,,33.0,,131.8,33.0
2013,8,15.0,Carroll,15,Northern - Other,Mostly Rural,81.9,17928.0,10.0,2.0,1.0,4.0,1.0,2.0,5.0,1.0,9.0,5.0,55.8,11.2,5.6,22.3,5.6,11.2,27.9,5.6,50.2,27.9
2013,9,17.0,Cass,8,Central,Mostly Rural,52.1,16603.0,33.0,14.0,7.0,4.0,7.0,1.0,5.0,3.0,30.0,8.0,198.8,84.3,42.2,24.1,42.2,6.0,30.1,18.1,180.7,48.2
2013,10,19.0,Champaign,6,Central,Mostly Urban,12.7,245849.0,432.0,64.0,55.0,93.0,199.0,21.0,102.0,43.0,389.0,122.0,175.7,26.0,22.4,37.8,80.9,8.5,41.5,17.5,158.2,49.6
2013,11,21.0,Christian,4,Central,Mostly Urban,43.5,41482.0,46.0,15.0,4.0,8.0,13.0,6.0,9.0,7.0,39.0,12.0,110.9,36.2,9.6,19.3,31.3,14.5,21.7,16.9,94.0,28.9
2013,12,23.0,Clark,5,Southern,Mostly Rural,59.5,19773.0,25.0,8.0,7.0,1.0,4.0,5.0,4.0,2.0,23.0,8.0,126.4,40.5,35.4,5.1,20.2,25.3,20.2,10.1,116.3,40.5
2013,13,25.0,Clay,4,Southern,Mostly Rural,64.7,16643.0,26.0,6.0,4.0,4.0,8.0,4.0,8.0,2.0,24.0,5.0,156.2,36.1,24.0,24.0,48.1,24.0,48.1,12.0,144.2,30.0
2013,14,27.0,Clinton,4,Southern,Mostly Urban,48.8,45879.0,72.0,13.0,4.0,13.0,35.0,7.0,19.0,16.0,56.0,24.0,156.9,28.3,8.7,28.3,76.3,15.3,41.4,34.9,122.1,52.3
2013,15,29.0,Coles,5,Central,Mostly Urban,24.3,62646.0,111.0,27.0,7.0,26.0,36.0,15.0,32.0,16.0,95.0,39.0,177.2,43.1,11.2,41.5,57.5,23.9,51.1,25.5,151.6,62.3
2013,16,31.0,Cook,co,Northern - Cook,Completely Urban,0.0,6454535.0,12015.0,3766.0,823.0,3447.0,3387.0,592.0,3688.0,997.0,11018.0,4013.0,186.1,58.3,12.8,53.4,52.5,9.2,57.1,15.4,170.7,62.2
2013,17,33.0,Crawford,2,Southern,Mostly Rural,60.2,23344.0,40.0,15.0,3.0,5.0,11.0,6.0,7.0,6.0,34.0,12.0,171.4,64.3,12.9,21.4,47.1,25.7,30.0,25.7,145.6,51.4
2013,18,35.0,Cumberland,5,Southern,Completely Rural,100.0,13421.0,4.0,,1.0,2.0,1.0,,2.0,,4.0,,29.8,,7.5,14.9,7.5,,14.9,,29.8,
2013,19,37.0,DeKalb,23,Northern - Other,Mostly Urban,20.3,127105.0,108.0,18.0,7.0,35.0,38.0,10.0,42.0,8.0,100.0,30.0,85.0,14.2,5.5,27.5,29.9,7.9,33.0,6.3,78.7,23.6
2013,20,39.0,De Witt,6,Central,Mostly Urban,48.8,19992.0,24.0,6.0,3.0,6.0,7.0,2.0,7.0,4.0,20.0,10.0,120.0,30.0,15.0,30.0,35.0,10.0,35.0,20.0,100.0,50.0
2013,21,41.0,Douglas,6,Central,Mostly Rural,61.6,24907.0,23.0,7.0,3.0,4.0,8.0,1.0,5.0,1.0,22.0,7.0,92.3,28.1,12.0,16.1,32.1,4.0,20.1,4.0,88.3,28.1
2013,22,43.0,DuPage,18,Northern - Collar,Completely Urban,0.0,1154099.0,709.0,161.0,95.0,118.0,288.0,47.0,152.0,88.0,621.0,147.0,61.4,14.0,8.2,10.2,25.0,4.1,13.2,7.6,53.8,12.7
2013,23,45.0,Edgar,5,Central,Mostly Rural,51.8,21769.0,18.0,2.0,2.0,9.0,5.0,,9.0,3.0,15.0,10.0,82.7,9.2,9.2,41.3,23.0,,41.3,13.8,68.9,45.9
2013,24,47.0,Edwards,2,Southern,Completely Rural,100.0,8236.0,18.0,2.0,1.0,4.0,9.0,2.0,6.0,2.0,16.0,1.0,218.6,24.3,12.1,48.6,109.3,24.3,72.9,24.3,194.3,12.1
2013,25,49.0,Effingham,4,Southern,Mostly Rural,59.7,42466.0,59.0,21.0,8.0,9.0,16.0,5.0,10.0,10.0,49.0,23.0,138.9,49.5,18.8,21.2,37.7,11.8,23.5,23.5,115.4,54.2
2013,26,51.0,Fayette,4,Southern,Mostly Rural,67.0,27000.0,53.0,11.0,3.0,16.0,18.0,5.0,20.0,5.0,48.0,21.0,196.3,40.7,11.1,59.3,66.7,18.5,74.1,18.5,177.8,77.8
2013,27,53.0,Ford,11,Central,Mostly Urban,41.8,16846.0,15.0,3.0,1.0,,8.0,3.0,2.0,1.0,14.0,2.0,89.0,17.8,5.9,,47.5,17.8,11.9,5.9,83.1,11.9
2013,28,55.0,Franklin,2,Southern,Mostly Urban,48.6,48395.0,95.0,17.0,6.0,17.0,49.0,6.0,18.0,19.0,76.0,25.0,196.3,35.1,12.4,35.1,101.3,12.4,37.2,39.3,157.0,51.7
2013,29,57.0,Fulton,9,Central,Mostly Rural,60.0,43719.0,52.0,19.0,5.0,9.0,13.0,6.0,13.0,8.0,44.0,16.0,118.9,43.5,11.4,20.6,29.7,13.7,29.7,18.3,100.6,36.6
2013,30,59.0,Gallatin,2,Southern,Completely Rural,100.0,6483.0,9.0,3.0,1.0,1.0,4.0,,1.0,1.0,8.0,4.0,138.8,46.3,15.4,15.4,61.7,,15.4,15.4,123.4,61.7
2013,31,61.0,Greene,7,Central,Mostly Rural,70.8,16645.0,7.0,3.0,,1.0,2.0,1.0,2.0,,7.0,5.0,42.1,18.0,,6.0,12.0,6.0,12.0,,42.1,30.0
2013,32,63.0,Grundy,13,Northern - Other,Mostly Urban,24.4,63373.0,48.0,21.0,1.0,11.0,13.0,2.0,12.0,6.0,42.0,11.0,75.7,33.1,1.6,17.4,20.5,3.2,18.9,9.5,66.3,17.4
2013,33,65.0,Hamilton,2,Southern,Mostly Rural,68.1,10229.0,19.0,5.0,1.0,3.0,9.0,1.0,3.0,3.0,16.0,8.0,185.7,48.9,9.8,29.3,88.0,9.8,29.3,29.3,156.4,78.2
2013,34,67.0,Hancock,9,Central,Mostly Rural,71.0,22469.0,11.0,4.0,2.0,,3.0,2.0,1.0,,11.0,5.0,49.0,17.8,8.9,,13.4,8.9,4.5,,49.0,22.3
2013,35,69.0,Hardin,2,Southern,Completely Rural,100.0,5009.0,20.0,5.0,2.0,4.0,5.0,4.0,6.0,5.0,15.0,3.0,399.3,99.8,39.9,79.9,99.8,79.9,119.8,99.8,299.5,59.9
2013,36,71.0,Henderson,9,Central,Mostly Rural,99.7,8312.0,4.0,,1.0,1.0,2.0,,1.0,1.0,3.0,4.0,48.1,,12.0,12.0,24.1,,12.0,12.0,36.1,48.1
2013,37,73.0,Henry,14,Central,Mostly Rural,50.3,61415.0,114.0,44.0,21.0,16.0,24.0,9.0,21.0,10.0,104.0,32.0,185.6,71.6,34.2,26.1,39.1,14.7,34.2,16.3,169.3,52.1
2013,38,75.0,Iroquois,21,Central,Mostly Rural,71.7,35471.0,39.0,6.0,8.0,3.0,18.0,4.0,7.0,4.0,35.0,8.0,109.9,16.9,22.6,8.5,50.7,11.3,19.7,11.3,98.7,22.6
2013,39,77.0,Jackson,1,Southern,Mostly Urban,37.2,70474.0,114.0,23.0,4.0,27.0,52.0,8.0,34.0,14.0,100.0,38.0,161.8,32.6,5.7,38.3,73.8,11.4,48.2,19.9,141.9,53.9
2013,40,79.0,Jasper,4,Southern,Mostly Rural,69.9,11805.0,13.0,7.0,,1.0,4.0,1.0,2.0,2.0,11.0,5.0,110.1,59.3,,8.5,33.9,8.5,16.9,16.9,93.2,42.4
2013,41,81.0,Jefferson,2,Southern,Mostly Rural,58.8,47112.0,94.0,20.0,6.0,26.0,30.0,12.0,32.0,9.0,85.0,33.0,199.5,42.5,12.7,55.2,63.7,25.5,67.9,19.1,180.4,70.0
2013,42,83.0,Jersey,7,Southern,Mostly Rural,60.6,27551.0,41.0,13.0,3.0,4.0,21.0,,4.0,9.0,32.0,10.0,148.8,47.2,10.9,14.5,76.2,,14.5,32.7,116.1,36.3
2013,43,85.0,Jo Daviess,15,Northern - Other,Mostly Rural,72.6,26849.0,11.0,2.0,2.0,4.0,3.0,,4.0,3.0,8.0,2.0,41.0,7.4,7.4,14.9,11.2,,14.9,11.2,29.8,7.4
2013,44,87.0,Johnson,1,Southern,Completely Rural,100.0,15204.0,19.0,3.0,,4.0,12.0,,4.0,3.0,16.0,10.0,125.0,19.7,,26.3,78.9,,26.3,19.7,105.2,65.8
2013,45,89.0,Kane,16,Northern - Collar,Mostly Urban,3.6,667521.0,615.0,148.0,59.0,193.0,160.0,55.0,226.0,64.0,551.0,211.0,92.1,22.2,8.8,28.9,24.0,8.2,33.9,9.6,82.5,31.6
2013,46,91.0,Kankakee,21,Central,Mostly Urban,24.5,140109.0,249.0,78.0,10.0,64.0,79.0,18.0,71.0,22.0,227.0,70.0,177.7,55.7,7.1,45.7,56.4,12.8,50.7,15.7,162.0,50.0
2013,47,93.0,Kendall,23,Northern - Other,Mostly Urban,10.4,155642.0,98.0,23.0,6.0,31.0,29.0,9.0,36.0,10.0,88.0,17.0,63.0,14.8,3.9,19.9,18.6,5.8,23.1,6.4,56.5,10.9
2013,48,95.0,Knox,9,Central,Mostly Urban,24.3,62574.0,82.0,26.0,7.0,17.0,19.0,13.0,24.0,11.0,71.0,34.0,131.0,41.6,11.2,27.2,30.4,20.8,38.4,17.6,113.5,54.3
2013,49,97.0,Lake,19,Northern - Collar,Mostly Urban,1.3,886238.0,681.0,122.0,109.0,184.0,217.0,49.0,214.0,49.0,632.0,168.0,76.8,13.8,12.3,20.8,24.5,5.5,24.1,5.5,71.3,19.0
2013,50,99.0,LaSalle,13,Northern - Other,Mostly Urban,30.2,137361.0,336.0,130.0,17.0,44.0,136.0,9.0,50.0,55.0,281.0,64.0,244.6,94.6,12.4,32.0,99.0,6.6,36.4,40.0,204.6,46.6
2013,51,101.0,Lawrence,2,Southern,Mostly Rural,58.0,19926.0,26.0,17.0,1.0,1.0,5.0,2.0,3.0,5.0,21.0,10.0,130.5,85.3,5.0,5.0,25.1,10.0,15.1,25.1,105.4,50.2
2013,52,103.0,Lee,15,Northern - Other,Mostly Rural,53.2,42241.0,33.0,8.0,1.0,15.0,5.0,4.0,17.0,3.0,30.0,15.0,78.1,18.9,2.4,35.5,11.8,9.5,40.2,7.1,71.0,35.5
2013,53,105.0,Livingston,11,Central,Mostly Urban,40.8,45731.0,71.0,29.0,3.0,23.0,14.0,2.0,23.0,13.0,58.0,25.0,155.3,63.4,6.6,50.3,30.6,4.4,50.3,28.4,126.8,54.7
2013,54,107.0,Logan,11,Central,Mostly Urban,39.9,35586.0,46.0,7.0,2.0,12.0,22.0,3.0,14.0,5.0,41.0,15.0,129.3,19.7,5.6,33.7,61.8,8.4,39.3,14.1,115.2,42.2
2013,55,109.0,McDonough,9,Central,Mostly Urban,29.5,37577.0,43.0,15.0,2.0,11.0,13.0,2.0,13.0,3.0,40.0,15.0,114.4,39.9,5.3,29.3,34.6,5.3,34.6,8.0,106.4,39.9
2013,56,111.0,McHenry,22,Northern - Collar,Mostly Urban,9.9,385594.0,135.0,34.0,22.0,22.0,35.0,22.0,40.0,15.0,120.0,40.0,35.0,8.8,5.7,5.7,9.1,5.7,10.4,3.9,31.1,10.4
2013,57,113.0,McLean,11,Central,Mostly Urban,16.5,213853.0,316.0,108.0,22.0,71.0,92.0,23.0,86.0,31.0,285.0,133.0,147.8,50.5,10.3,33.2,43.0,10.8,40.2,14.5,133.3,62.2
2013,58,115.0,Macon,6,Central,Mostly Urban,15.3,134054.0,461.0,92.0,67.0,133.0,151.0,18.0,147.0,48.0,413.0,125.0,343.9,68.6,50.0,99.2,112.6,13.4,109.7,35.8,308.1,93.2
2013,59,117.0,Macoupin,7,Central,Mostly Rural,58.5,56932.0,55.0,12.0,5.0,11.0,21.0,6.0,14.0,5.0,50.0,17.0,96.6,21.1,8.8,19.3,36.9,10.5,24.6,8.8,87.8,29.9
2013,60,119.0,Madison,3,Southern,Mostly Urban,13.3,326759.0,444.0,87.0,24.0,122.0,186.0,25.0,135.0,53.0,391.0,151.0,135.9,26.6,7.3,37.3,56.9,7.7,41.3,16.2,119.7,46.2
