year,id,fips_number,county_name,judicial_circuit,region,community_type,percent_rural,population,aggravated_assault,arson,burglary,larceny_theft,motor_vehicle_theft,murder,robbery,sexual_assault,aggravated_assault_rate,arson_rate,burglary_rate,larceny_theft_rate,motor_vehicle_theft_rate,murder_rate,robbery_rate,sexual_assault_rate
2003,44,87.0,Johnson,1,Southern,Completely Rural,100.0,13445,54.0,0.0,22.0,40.0,11.0,0.0,1.0,1.0,401.6,0.0,163.6,297.5,81.8,0.0,7.4,7.4
2003,45,89.0,Kane,16,Northern - Collar,Mostly Urban,3.6,453855,317.0,11.0,114.0,1713.0,54.0,22.0,51.0,14.0,69.8,2.4,25.1,377.4,11.9,4.8,11.2,3.1
2003,46,91.0,Kankakee,21,Central,Mostly Urban,24.5,106096,198.0,6.0,126.0,563.0,25.0,1.0,33.0,38.0,186.6,5.7,118.8,530.7,23.6,0.9,31.1,35.8
2003,47,93.0,Kendall,23,Northern - Other,Mostly Urban,10.4,66868,54.0,3.0,34.0,206.0,12.0,3.0,7.0,5.0,80.8,4.5,50.8,308.1,17.9,4.5,10.5,7.5
2003,48,95.0,Knox,9,Central,Mostly Urban,24.3,53939,187.0,0.0,89.0,352.0,44.0,0.0,12.0,12.0,346.7,0.0,165.0,652.6,81.6,0.0,22.2,22.2
2003,49,97.0,Lake,19,Northern - Collar,Mostly Urban,1.3,676086,564.0,24.0,282.0,2342.0,67.0,12.0,95.0,53.0,83.4,3.5,41.7,346.4,9.9,1.8,14.1,7.8
2003,50,99.0,LaSalle,13,Northern - Other,Mostly Urban,30.2,110468,105.0,12.0,120.0,408.0,23.0,1.0,10.0,10.0,95.1,10.9,108.6,369.3,20.8,0.9,9.1,9.1
2003,51,101.0,Lawrence,2,Southern,Mostly Rural,58.0,16407,21.0,1.0,5.0,25.0,1.0,0.0,0.0,0.0,128.0,6.1,30.5,152.4,6.1,0.0,0.0,0.0
2003,52,103.0,Lee,15,Northern - Other,Mostly Rural,53.2,35096,73.0,1.0,75.0,180.0,8.0,0.0,4.0,23.0,208.0,2.8,213.7,512.9,22.8,0.0,11.4,65.5
2003,53,105.0,Livingston,11,Central,Mostly Urban,40.8,38572,36.0,9.0,17.0,210.0,4.0,0.0,0.0,4.0,93.3,23.3,44.1,544.4,10.4,0.0,0.0,10.4
2003,54,107.0,Logan,11,Central,Mostly Urban,39.9,30486,51.0,0.0,40.0,84.0,9.0,3.0,0.0,3.0,167.3,0.0,131.2,275.5,29.5,9.8,0.0,9.8
2003,55,109.0,McDonough,9,Central,Mostly Urban,29.5,33001,98.0,0.0,24.0,71.0,1.0,0.0,3.0,3.0,297.0,0.0,72.7,215.1,3.0,0.0,9.1,9.1
2003,56,111.0,McHenry,22,Northern - Collar,Mostly Urban,9.9,286909,273.0,20.0,154.0,854.0,28.0,2.0,16.0,23.0,95.2,7.0,53.7,297.7,9.8,0.7,5.6,8.0
2003,57,113.0,McLean,11,Central,Mostly Urban,16.5,157257,290.0,0.0,189.0,465.0,23.0,1.0,23.0,19.0,184.4,0.0,120.2,295.7,14.6,0.6,14.6,12.1
2003,58,115.0,Macon,6,Central,Mostly Urban,15.3,110656,342.0,21.0,390.0,1143.0,46.0,10.0,81.0,30.0,309.1,19.0,352.4,1032.9,41.6,9.0,73.2,27.1
2003,59,117.0,Macoupin,7,Central,Mostly Rural,58.5,48709,75.0,2.0,19.0,54.0,8.0,0.0,3.0,5.0,154.0,4.1,39.0,110.9,16.4,0.0,6.2,10.3
2003,60,119.0,Madison,3,Southern,Mostly Urban,13.3,263023,549.0,28.0,340.0,1320.0,133.0,7.0,93.0,54.0,208.7,10.6,129.3,501.9,50.6,2.7,35.4,20.5
2003,61,121.0,Marion,4,Southern,Mostly Urban,45.1,40454,59.0,1.0,36.0,207.0,17.0,0.0,1.0,8.0,145.8,2.5,89.0,511.7,42.0,0.0,2.5,19.8
2003,62,123.0,Marshall,10,Central,Completely Rural,100.0,12905,15.0,0.0,11.0,10.0,1.0,0.0,1.0,2.0,116.2,0.0,85.2,77.5,7.7,0.0,7.7,15.5
2003,63,125.0,Mason,8,Central,Mostly Rural,77.5,15711,37.0,0.0,10.0,49.0,2.0,0.0,1.0,4.0,235.5,0.0,63.6,311.9,12.7,0.0,6.4,25.5
2003,64,127.0,Massac,1,Southern,Mostly Rural,50.5,15043,81.0,0.0,21.0,39.0,7.0,1.0,2.0,3.0,538.5,0.0,139.6,259.3,46.5,6.6,13.3,19.9
2003,65,129.0,Menard,8,Central,Mostly Rural,75.7,12473,13.0,0.0,14.0,7.0,0.0,0.0,0.0,3.0,104.2,0.0,112.2,56.1,0.0,0.0,0.0,24.1
2003,66,131.0,Mercer,14,Central,Mostly Rural,77.8,16751,40.0,0.0,9.0,12.0,1.0,0.0,2.0,10.0,238.8,0.0,53.7,71.6,6.0,0.0,11.9,59.7
2003,67,133.0,Monroe,20,Southern,Mostly Urban,41.4,29936,20.0,0.0,21.0,53.0,7.0,0.0,1.0,3.0,66.8,0.0,70.1,177.0,23.4,0.0,3.3,10.0
2003,68,135.0,Montgomery,4,Central,Mostly Urban,41.6,30176,57.0,0.0,24.0,75.0,14.0,0.0,3.0,5.0,188.9,0.0,79.5,248.5,46.4,0.0,9.9,16.6
2003,69,137.0,Morgan,7,Central,Mostly Urban,36.2,35958,86.0,1.0,24.0,177.0,3.0,1.0,4.0,5.0,239.2,2.8,66.7,492.2,8.3,2.8,11.1,13.9
2003,70,139.0,Moultrie,6,Central,Mostly Rural,69.2,14284,24.0,0.0,13.0,47.0,2.0,0.0,0.0,4.0,168.0,0.0,91.0,329.0,14.0,0.0,0.0,28.0
2003,71,141.0,Ogle,15,Northern - Other,Mostly Urban,47.1,52808,32.0,0.0,57.0,136.0,3.0,3.0,1.0,3.0,60.6,0.0,107.9,257.5,5.7,5.7,1.9,5.7
2003,72,143.0,Peoria,10,Central,Mostly Urban,14.6,181901,445.0,11.0,235.0,1287.0,119.0,3.0,78.0,35.0,244.6,6.0,129.2,707.5,65.4,1.6,42.9,19.2
2003,73,145.0,Perry,20,Southern,Mostly Urban,43.6,22618,25.0,1.0,20.0,26.0,5.0,4.0,1.0,5.0,110.5,4.4,88.4,115.0,22.1,17.7,4.4,22.1
2003,74,147.0,Piatt,6,Central,Mostly Rural,67.7,16287,9.0,5.0,5.0,15.0,2.0,1.0,0.0,0.0,55.3,30.7,30.7,92.1,12.3,6.1,0.0,0.0
2003,75,149.0,Pike,8,Central,Mostly Rural,72.3,16790,48.0,3.0,7.0,28.0,5.0,0.0,0.0,5.0,285.9,17.9,41.7,166.8,29.8,0.0,0.0,29.8
2003,76,151.0,Pope,1,Southern,Completely Rural,100.0,4612,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.7,0.0,0.0,0.0,0.0
2003,77,153.0,Pulaski,1,Southern,Completely Rural,100.0,6946,66.0,1.0,13.0,24.0,8.0,0.0,4.0,2.0,950.2,14.4,187.2,345.5,115.2,0.0,57.6,28.8
2003,78,155.0,Putnam,10,Central,Completely Rural,100.0,6074,5.0,0.0,6.0,10.0,2.0,0.0,0.0,0.0,82.3,0.0,98.8,164.6,32.9,0.0,0.0,0.0
2003,79,157.0,Randolph,20,Southern,Mostly Urban,42.6,33064,51.0,1.0,5.0,91.0,3.0,0.0,1.0,1.0,154.2,3.0,15.1,275.2,9.1,0.0,3.0,3.0
2003,80,159.0,Richland,2,Southern,Mostly Urban,43.5,16049,10.0,4.0,10.0,8.0,4.0,0.0,3.0,0.0,62.3,24.9,62.3,49.8,24.9,0.0,18.7,0.0
2003,81,161.0,Rock Island,14,Central,Mostly Urban,10.9,147044,409.0,6.0,214.0,1141.0,29.0,3.0,47.0,16.0,278.1,4.1,145.5,776.0,19.7,2.0,32.0,10.9
2003,82,163.0,St. Clair,20,Southern,Mostly Urban,9.8,257753,832.0,17.0,195.0,1439.0,117.0,12.0,60.0,37.0,322.8,6.6,75.7,558.3,45.4,4.7,23.3,14.4
2003,83,165.0,Saline,1,Southern,Mostly Urban,43.7,26112,50.0,0.0,3.0,40.0,3.0,0.0,0.0,3.0,191.5,0.0,11.5,153.2,11.5,0.0,0.0,11.5
2003,84,167.0,Sangamon,7,Central,Mostly Urban,14.1,191850,570.0,25.0,219.0,1297.0,55.0,7.0,47.0,21.0,297.1,13.0,114.2,676.0,28.7,3.6,24.5,10.9
2003,85,169.0,Schuyler,8,Central,Mostly Rural,57.6,6974,3.0,0.0,0.0,25.0,1.0,0.0,0.0,0.0,43.0,0.0,0.0,358.5,14.3,0.0,0.0,0.0
2003,86,171.0,Scott,7,Central,Completely Rural,100.0,5429,2.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,36.8,0.0,36.8,55.3,0.0,0.0,0.0,0.0
2003,87,173.0,Shelby,4,Central,Mostly Rural,77.7,22370,43.0,0.0,45.0,57.0,3.0,0.0,0.0,19.0,192.2,0.0,201.2,254.8,13.4,0.0,0.0,84.9
2003,88,175.0,Stark,10,Central,Completely Rural,100.0,6174,19.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,307.7,0.0,48.6,81.0,0.0,0.0,0.0,0.0
2003,89,177.0,Stephenson,15,Northern - Other,Mostly Urban,40.1,47996,70.0,2.0,72.0,242.0,2.0,0.0,10.0,4.0,145.8,4.2,150.0,504.2,4.2,0.0,20.8,8.3
2003,90,179.0,Tazewell,10,Central,Mostly Urban,20.4,127768,284.0,8.0,173.0,624.0,31.0,1.0,11.0,32.0,222.3,6.3,135.4,488.4,24.3,0.8,8.6,25.0
2003,91,181.0,Union,1,Southern,Mostly Rural,65.9,18137,20.0,1.0,9.0,48.0,3.0,1.0,0.0,4.0,110.3,5.5,49.6,264.7,16.5,5.5,0.0,22.1
2003,92,183.0,Vermilion,5,Central,Mostly Urban,31.3,82364,257.0,4.0,174.0,492.0,20.0,3.0,19.0,20.0,312.0,4.9,211.3,597.3,24.3,3.6,23.1,24.3
2003,93,185.0,Wabash,2,Southern,Mostly Urban,38.9,12541,23.0,0.0,8.0,38.0,11.0,0.0,1.0,0.0,183.4,0.0,63.8,303.0,87.7,0.0,8.0,0.0
2003,94,187.0,Warren,9,Central,Mostly Urban,45.5,18114,35.0,0.0,21.0,60.0,2.0,0.0,0.0,3.0,193.2,0.0,115.9,331.2,11.0,0.0,0.0,16.6
2003,95,189.0,Washington,20,Southern,Mostly Rural,73.6,15110,27.0,1.0,13.0,8.0,0.0,2.0,0.0,2.0,178.7,6.6,86.0,52.9,0.0,13.2,0.0,13.2
2003,96,191.0,Wayne,2,Southern,Mostly Rural,69.9,16791,34.0,6.0,16.0,43.0,13.0,2.0,0.0,2.0,202.5,35.7,95.3,256.1,77.4,11.9,0.0,11.9
2003,97,193.0,White,2,Southern,Mostly Rural,62.0,14948,17.0,0.0,7.0,38.0,4.0,0.0,0.0,3.0,113.7,0.0,46.8,254.2,26.8,0.0,0.0,20.1
2003,98,195.0,Whiteside,14,Northern - Other,Mostly Urban,37.3,59546,89.0,2.0,113.0,159.0,9.0,0.0,4.0,11.0,149.5,3.4,189.8,267.0,15.1,0.0,6.7,18.5
2003,99,197.0,Will,12,Northern - Collar,Mostly Urban,3.9,580392,521.0,25.0,255.0,1841.0,63.0,10.0,102.0,51.0,89.8,4.3,43.9,317.2,10.9,1.7,17.6,8.8
2003,100,199.0,Williamson,1,Southern,Mostly Urban,34.8,62315,45.0,0.0,38.0,204.0,22.0,0.0,6.0,6.0,72.2,0.0,61.0,327.4,35.3,0.0,9.6,9.6
2003,101,201.0,Winnebago,17,Northern - Other,Mostly Urban,7.9,285120,374.0,13.0,312.0,2092.0,113.0,8.0,158.0,39.0,131.2,4.6,109.4,733.7,39.6,2.8,55.4,13.7
2003,102,203.0,Woodford,11,Central,Mostly Rural,54.9,36021,30.0,0.0,10.0,37.0,5.0,0.0,8.0,4.0,83.3,0.0,27.8,102.7,13.9,0.0,22.2,11.1
2004,1,1.0,Adams,8,Central,Mostly Urban,32.6,66724,153.0,1.0,44.0,438.0,6.0,1.0,4.0,4.0,229.3,1.5,65.9,656.4,9.0,1.5,6.0,6.0
2004,2,3.0,Alexander,1,Southern,Mostly Rural,61.9,8938,121.0,0.0,30.0,33.0,2.0,1.0,4.0,1.0,1353.8,0.0,335.6,369.2,22.4,11.2,44.8,11.2
2004,3,5.0,Bond,3,Southern,Mostly Rural,60.7,18243,14.0,0.0,6.0,24.0,3.0,0.0,0.0,4.0,76.7,0.0,32.9,131.6,16.4,0.0,0.0,21.9
2004,4,7.0,Boone,17,Northern - Other,Mostly Urban,19.4,47693,23.0,3.0,85.0,223.0,9.0,1.0,9.0,17.0,48.2,6.3,178.2,467.6,18.9,2.1,18.9,35.6
2004,5,9.0,Brown,8,Central,Mostly Urban,41.1,6777,21.0,0.0,2.0,5.0,3.0,0.0,1.0,2.0,309.9,0.0,29.5,73.8,44.3,0.0,14.8,29.5
2004,6,11.0,Bureau,13,Central,Mostly Rural,57.4,34786,34.0,0.0,32.0,75.0,9.0,0.0,0.0,2.0,97.7,0.0,92.0,215.6,25.9,0.0,0.0,5.7
2004,7,13.0,Calhoun,8,Southern,Completely Rural,100.0,5104,11.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,215.5,0.0,58.8,0.0,58.8,0.0,0.0,0.0
2004,8,15.0,Carroll,15,Northern - Other,Mostly Rural,81.9,16179,16.0,1.0,5.0,15.0,1.0,0.0,0.0,4.0,98.9,6.2,30.9,92.7,6.2,0.0,0.0,24.7
2004,9,17.0,Cass,8,Central,Mostly Rural,52.1,13593,65.0,2.0,15.0,55.0,8.0,0.0,0.0,3.0,478.2,14.7,110.4,404.6,58.9,0.0,0.0,22.1
2004,10,19.0,Champaign,6,Central,Mostly Urban,12.7,186361,681.0,4.0,407.0,585.0,22.0,5.0,59.0,25.0,365.4,2.1,218.4,313.9,11.8,2.7,31.7,13.4
2004,11,21.0,Christian,4,Central,Mostly Urban,43.5,35010,49.0,2.0,33.0,119.0,3.0,0.0,0.0,1.0,140.0,5.7,94.3,339.9,8.6,0.0,0.0,2.9
2004,12,23.0,Clark,5,Southern,Mostly Rural,59.5,16803,11.0,2.0,17.0,27.0,7.0,0.0,0.0,0.0,65.5,11.9,101.2,160.7,41.7,0.0,0.0,0.0
2004,13,25.0,Clay,4,Southern,Mostly Rural,64.7,13974,3.0,0.0,10.0,17.0,0.0,0.0,2.0,0.0,21.5,0.0,71.6,121.7,0.0,0.0,14.3,0.0
2004,14,27.0,Clinton,4,Southern,Mostly Urban,48.8,35955,17.0,1.0,21.0,64.0,3.0,0.0,1.0,3.0,47.3,2.8,58.4,178.0,8.3,0.0,2.8,8.3
2004,15,29.0,Coles,5,Central,Mostly Urban,24.3,52381,48.0,0.0,24.0,226.0,6.0,1.0,2.0,2.0,91.6,0.0,45.8,431.5,11.5,1.9,3.8,3.8
2004,16,31.0,Cook,co,Northern - Cook,Completely Urban,0.0,5302421,7764.0,206.0,4255.0,28978.0,7818.0,518.0,3508.0,760.0,146.4,3.9,80.2,546.5,147.4,9.8,66.2,14.3
2004,17,33.0,Crawford,2,Southern,Mostly Rural,60.2,19820,39.0,0.0,11.0,35.0,1.0,0.0,0.0,1.0,196.8,0.0,55.5,176.6,5.0,0.0,0.0,5.0
2004,18,35.0,Cumberland,5,Southern,Completely Rural,100.0,10895,18.0,1.0,10.0,25.0,4.0,0.0,0.0,1.0,165.2,9.2,91.8,229.5,36.7,0.0,0.0,9.2
2004,19,37.0,DeKalb,23,Northern - Other,Mostly Urban,20.3,97079,106.0,2.0,123.0,469.0,8.0,0.0,7.0,21.0,109.2,2.1,126.7,483.1,8.2,0.0,7.2,21.6
2004,20,39.0,De Witt,6,Central,Mostly Urban,48.8,16421,16.0,0.0,21.0,24.0,1.0,0.0,0.0,0.0,97.4,0.0,127.9,146.2,6.1,0.0,0.0,0.0
2004,21,41.0,Douglas,6,Central,Mostly Rural,61.6,19738,27.0,0.0,11.0,22.0,6.0,0.0,0.0,2.0,136.8,0.0,55.7,111.5,30.4,0.0,0.0,10.1
2004,22,43.0,DuPage,18,Northern - Collar,Completely Urban,0.0,922962,501.0,13.0,203.0,3665.0,82.0,10.0,67.0,31.0,54.3,1.4,22.0,397.1,8.9,1.1,7.3,3.4
2004,23,45.0,Edgar,5,Central,Mostly Rural,51.8,19046,54.0,0.0,30.0,38.0,8.0,2.0,4.0,8.0,283.5,0.0,157.5,199.5,42.0,10.5,21.0,42.0
2004,24,47.0,Edwards,2,Southern,Completely Rural,100.0,6706,11.0,0.0,18.0,44.0,3.0,0.0,0.0,3.0,164.0,0.0,268.4,656.1,44.7,0.0,0.0,44.7
2004,25,49.0,Effingham,4,Southern,Mostly Rural,59.7,34520,31.0,8.0,15.0,87.0,4.0,0.0,0.0,3.0,89.8,23.2,43.5,252.0,11.6,0.0,0.0,8.7
2004,26,51.0,Fayette,4,Southern,Mostly Rural,67.0,20597,13.0,1.0,11.0,54.0,2.0,0.0,0.0,1.0,63.1,4.9,53.4,262.2,9.7,0.0,0.0,4.9
2004,27,53.0,Ford,11,Central,Mostly Urban,41.8,14049,13.0,1.0,10.0,18.0,0.0,1.0,0.0,5.0,92.5,7.1,71.2,128.1,0.0,7.1,0.0,35.6
2004,28,55.0,Franklin,2,Southern,Mostly Urban,48.6,39149,186.0,0.0,58.0,196.0,6.0,0.0,4.0,6.0,475.1,0.0,148.2,500.7,15.3,0.0,10.2,15.3
2004,29,57.0,Fulton,9,Central,Mostly Rural,60.0,37372,50.0,5.0,43.0,110.0,9.0,0.0,3.0,11.0,133.8,13.4,115.1,294.3,24.1,0.0,8.0,29.4
2004,30,59.0,Gallatin,2,Southern,Completely Rural,100.0,6108,18.0,0.0,8.0,23.0,1.0,0.0,0.0,0.0,294.7,0.0,131.0,376.6,16.4,0.0,0.0,0.0
2004,31,61.0,Greene,7,Central,Mostly Rural,70.8,14163,41.0,2.0,25.0,21.0,5.0,0.0,0.0,4.0,289.5,14.1,176.5,148.3,35.3,0.0,0.0,28.2
2004,32,63.0,Grundy,13,Northern - Other,Mostly Urban,24.4,40862,24.0,0.0,7.0,124.0,2.0,0.0,2.0,1.0,58.7,0.0,17.1,303.5,4.9,0.0,4.9,2.4
2004,33,65.0,Hamilton,2,Southern,Mostly Rural,68.1,8372,25.0,0.0,3.0,4.0,0.0,0.0,0.0,1.0,298.6,0.0,35.8,47.8,0.0,0.0,0.0,11.9
2004,34,67.0,Hancock,9,Central,Mostly Rural,71.0,19215,58.0,0.0,47.0,35.0,3.0,0.0,0.0,9.0,301.8,0.0,244.6,182.1,15.6,0.0,0.0,46.8
2004,35,69.0,Hardin,2,Southern,Completely Rural,100.0,4673,13.0,0.0,4.0,4.0,5.0,0.0,0.0,1.0,278.2,0.0,85.6,85.6,107.0,0.0,0.0,21.4
2004,36,71.0,Henderson,9,Central,Mostly Rural,99.7,7915,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.3,0.0,0.0,0.0,0.0
2004,37,73.0,Henry,14,Central,Mostly Rural,50.3,49925,31.0,3.0,65.0,126.0,5.0,0.0,3.0,3.0,62.1,6.0,130.2,252.4,10.0,0.0,6.0,6.0
2004,38,75.0,Iroquois,21,Central,Mostly Rural,71.7,30318,109.0,4.0,23.0,40.0,6.0,0.0,0.0,6.0,359.5,13.2,75.9,131.9,19.8,0.0,0.0,19.8
2004,39,77.0,Jackson,1,Southern,Mostly Urban,37.2,58711,135.0,5.0,47.0,420.0,10.0,0.0,22.0,7.0,229.9,8.5,80.1,715.4,17.0,0.0,37.5,11.9
2004,40,79.0,Jasper,4,Southern,Mostly Rural,69.9,9916,20.0,0.0,9.0,5.0,1.0,0.0,0.0,1.0,201.7,0.0,90.8,50.4,10.1,0.0,0.0,10.1
2004,41,81.0,Jefferson,2,Southern,Mostly Rural,58.8,40034,111.0,0.0,47.0,204.0,2.0,0.0,15.0,11.0,277.3,0.0,117.4,509.6,5.0,0.0,37.5,27.5
2004,42,83.0,Jersey,7,Southern,Mostly Rural,60.6,22127,53.0,4.0,36.0,114.0,13.0,0.0,0.0,2.0,239.5,18.1,162.7,515.2,58.8,0.0,0.0,9.0
2004,43,85.0,Jo Daviess,15,Northern - Other,Mostly Rural,72.6,22298,23.0,1.0,14.0,28.0,1.0,2.0,0.0,1.0,103.1,4.5,62.8,125.6,4.5,9.0,0.0,4.5
2004,44,87.0,Johnson,1,Southern,Completely Rural,100.0,13506,72.0,0.0,16.0,13.0,7.0,0.0,3.0,13.0,533.1,0.0,118.5,96.3,51.8,0.0,22.2,96.3
2004,45,89.0,Kane,16,Northern - Collar,Mostly Urban,3.6,466937,302.0,8.0,159.0,1402.0,69.0,6.0,47.0,27.0,64.7,1.7,34.1,300.3,14.8,1.3,10.1,5.8
2004,46,91.0,Kankakee,21,Central,Mostly Urban,24.5,107424,163.0,3.0,118.0,538.0,17.0,1.0,30.0,30.0,151.7,2.8,109.8,500.8,15.8,0.9,27.9,27.9
2004,47,93.0,Kendall,23,Northern - Other,Mostly Urban,10.4,72336,62.0,4.0,73.0,232.0,6.0,2.0,10.0,11.0,85.7,5.5,100.9,320.7,8.3,2.8,13.8,15.2
2004,48,95.0,Knox,9,Central,Mostly Urban,24.3,53290,274.0,2.0,195.0,607.0,30.0,4.0,18.0,26.0,514.2,3.8,365.9,1139.1,56.3,7.5,33.8,48.8
2004,49,97.0,Lake,19,Northern - Collar,Mostly Urban,1.3,684394,492.0,16.0,281.0,2545.0,65.0,5.0,93.0,71.0,71.9,2.3,41.1,371.9,9.5,0.7,13.6,10.4
2004,50,99.0,LaSalle,13,Northern - Other,Mostly Urban,30.2,111407,133.0,7.0,65.0,386.0,15.0,1.0,15.0,10.0,119.4,6.3,58.3,346.5,13.5,0.9,13.5,9.0
2004,51,101.0,Lawrence,2,Southern,Mostly Rural,58.0,16460,10.0,1.0,5.0,26.0,1.0,0.0,0.0,1.0,60.8,6.1,30.4,158.0,6.1,0.0,0.0,6.1
2004,52,103.0,Lee,15,Northern - Other,Mostly Rural,53.2,35072,73.0,1.0,56.0,177.0,9.0,0.0,1.0,27.0,208.1,2.9,159.7,504.7,25.7,0.0,2.9,77.0
2004,53,105.0,Livingston,11,Central,Mostly Urban,40.8,38462,38.0,0.0,26.0,137.0,8.0,0.0,1.0,10.0,98.8,0.0,67.6,356.2,20.8,0.0,2.6,26.0
2004,54,107.0,Logan,11,Central,Mostly Urban,39.9,30452,35.0,0.0,38.0,86.0,2.0,0.0,4.0,2.0,114.9,0.0,124.8,282.4,6.6,0.0,13.1,6.6
2004,55,109.0,McDonough,9,Central,Mostly Urban,29.5,32838,118.0,1.0,18.0,63.0,3.0,0.0,3.0,5.0,359.3,3.0,54.8,191.9,9.1,0.0,9.1,15.2
2004,56,111.0,McHenry,22,Northern - Collar,Mostly Urban,9.9,294351,251.0,6.0,134.0,860.0,17.0,2.0,16.0,24.0,85.3,2.0,45.5,292.2,5.8,0.7,5.4,8.2
2004,57,113.0,McLean,11,Central,Mostly Urban,16.5,158395,268.0,3.0,158.0,500.0,21.0,2.0,31.0,18.0,169.2,1.9,99.8,315.7,13.3,1.3,19.6,11.4
2004,58,115.0,Macon,6,Central,Mostly Urban,15.3,109987,362.0,7.0,309.0,969.0,36.0,5.0,87.0,48.0,329.1,6.4,280.9,881.0,32.7,4.5,79.1,43.6
2004,59,117.0,Macoupin,7,Central,Mostly Rural,58.5,48633,61.0,1.0,45.0,57.0,8.0,0.0,1.0,4.0,125.4,2.1,92.5,117.2,16.4,0.0,2.1,8.2
2004,60,119.0,Madison,3,Southern,Mostly Urban,13.3,264032,458.0,22.0,363.0,1180.0,117.0,13.0,75.0,43.0,173.5,8.3,137.5,446.9,44.3,4.9,28.4,16.3
2004,61,121.0,Marion,4,Southern,Mostly Urban,45.1,40035,70.0,4.0,42.0,167.0,2.0,0.0,6.0,10.0,174.8,10.0,104.9,417.1,5.0,0.0,15.0,25.0
2004,62,123.0,Marshall,10,Central,Completely Rural,100.0,12997,17.0,0.0,3.0,15.0,2.0,0.0,0.0,1.0,130.8,0.0,23.1,115.4,15.4,0.0,0.0,7.7
2004,63,125.0,Mason,8,Central,Mostly Rural,77.5,15660,27.0,0.0,5.0,25.0,0.0,0.0,1.0,7.0,172.4,0.0,31.9,159.6,0.0,0.0,6.4,44.7
2004,64,127.0,Massac,1,Southern,Mostly Rural,50.5,15232,49.0,1.0,25.0,51.0,4.0,0.0,1.0,0.0,321.7,6.6,164.1,334.8,26.3,0.0,6.6,0.0
2004,65,129.0,Menard,8,Central,Mostly Rural,75.7,12516,12.0,0.0,2.0,6.0,2.0,1.0,0.0,2.0,95.9,0.0,16.0,47.9,16.0,8.0,0.0,16.0
2004,66,131.0,Mercer,14,Central,Mostly Rural,77.8,16689,36.0,0.0,5.0,22.0,2.0,0.0,0.0,11.0,215.7,0.0,30.0,131.8,12.0,0.0,0.0,65.9
2004,67,133.0,Monroe,20,Southern,Mostly Urban,41.4,30659,25.0,2.0,18.0,71.0,1.0,0.0,0.0,2.0,81.5,6.5,58.7,231.6,3.3,0.0,0.0,6.5
2004,68,135.0,Montgomery,4,Central,Mostly Urban,41.6,30144,45.0,1.0,49.0,73.0,3.0,2.0,1.0,3.0,149.3,3.3,162.6,242.2,10.0,6.6,3.3,10.0
2004,69,137.0,Morgan,7,Central,Mostly Urban,36.2,35978,90.0,0.0,24.0,156.0,6.0,0.0,6.0,3.0,250.2,0.0,66.7,433.6,16.7,0.0,16.7,8.3
2004,70,139.0,Moultrie,6,Central,Mostly Rural,69.2,14324,23.0,0.0,4.0,22.0,2.0,0.0,1.0,2.0,160.6,0.0,27.9,153.6,14.0,0.0,7.0,14.0
2004,71,141.0,Ogle,15,Northern - Other,Mostly Urban,47.1,53358,32.0,3.0,42.0,95.0,16.0,0.0,3.0,3.0,60.0,5.6,78.7,178.0,30.0,0.0,5.6,5.6
2004,72,143.0,Peoria,10,Central,Mostly Urban,14.6,182034,496.0,19.0,218.0,1038.0,97.0,7.0,92.0,37.0,272.5,10.4,119.8,570.2,53.3,3.8,50.5,20.3
2004,73,145.0,Perry,20,Southern,Mostly Urban,43.6,22606,69.0,1.0,41.0,51.0,0.0,1.0,3.0,10.0,305.2,4.4,181.4,225.6,0.0,4.4,13.3,44.2
2004,74,147.0,Piatt,6,Central,Mostly Rural,67.7,16347,17.0,0.0,11.0,10.0,1.0,0.0,2.0,0.0,104.0,0.0,67.3,61.2,6.1,0.0,12.2,0.0
2004,75,149.0,Pike,8,Central,Mostly Rural,72.3,16796,20.0,0.0,29.0,28.0,4.0,0.0,1.0,1.0,119.1,0.0,172.7,166.7,23.8,0.0,6.0,6.0
2004,76,151.0,Pope,1,Southern,Completely Rural,100.0,4229,6.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,141.9,0.0,0.0,70.9,0.0,0.0,0.0,0.0
2004,77,153.0,Pulaski,1,Southern,Completely Rural,100.0,6825,45.0,0.0,15.0,22.0,9.0,0.0,1.0,1.0,659.3,0.0,219.8,322.3,131.9,0.0,14.7,14.7
2004,78,155.0,Putnam,10,Central,Completely Rural,100.0,6014,6.0,0.0,1.0,8.0,0.0,0.0,0.0,1.0,99.8,0.0,16.6,133.0,0.0,0.0,0.0,16.6
2004,79,157.0,Randolph,20,Southern,Mostly Urban,42.6,33241,17.0,2.0,15.0,75.0,8.0,1.0,0.0,5.0,51.1,6.0,45.1,225.6,24.1,3.0,0.0,15.0
2004,80,159.0,Richland,2,Southern,Mostly Urban,43.5,15934,16.0,1.0,5.0,38.0,3.0,0.0,0.0,1.0,100.4,6.3,31.4,238.5,18.8,0.0,0.0,6.3
