year,id,fips_number,county_name,judicial_circuit,region,community_type,percent_rural,population,cannabis_control_act,controlled_substance_act,drug_paraphernalia_control_act,hypodermic_syringes_and_neddles_act,methamphetamine,cannabis_control_act_rate,controlled_substance_act_rate,drug_paraphernalia_control_act_rate,hypodermic_syringes_and_neddles_act_rate,methamphetamine_rate
2014,97,193.0,White,2,Southern,Mostly Rural,62.0,14267,11.0,5.0,10.0,1.0,6.0,77.1,35.0,70.1,7.0,42.1
2014,98,195.0,Whiteside,14,Northern - Other,Mostly Urban,37.3,57019,138.0,63.0,104.0,6.0,2.0,242.0,110.5,182.4,10.5,3.5
2014,99,197.0,Will,12,Northern - Collar,Mostly Urban,3.9,685369,1933.0,665.0,1283.0,29.0,11.0,282.0,97.0,187.2,4.2,1.6
2014,100,199.0,Williamson,1,Southern,Mostly Urban,34.8,67410,54.0,53.0,61.0,9.0,35.0,80.1,78.6,90.5,13.4,51.9
2014,101,201.0,Winnebago,17,Northern - Other,Mostly Urban,7.9,288775,884.0,416.0,411.0,77.0,5.0,306.1,144.1,142.3,26.7,1.7
2014,102,203.0,Woodford,11,Central,Mostly Rural,54.9,39061,161.0,42.0,130.0,2.0,0.0,412.2,107.5,332.8,5.1,0.0
2015,1,1.0,Adams,8,Central,Mostly Urban,32.6,66857,208.0,63.0,170.0,3.0,119.0,311.1,94.2,254.3,4.5,178.0
2015,2,3.0,Alexander,1,Southern,Mostly Rural,61.9,6761,35.0,11.0,8.0,0.0,0.0,517.7,162.7,118.3,0.0,0.0
2015,3,5.0,Bond,3,Southern,Mostly Rural,60.7,16684,34.0,43.0,48.0,16.0,15.0,203.8,257.7,287.7,95.9,89.9
2015,4,7.0,Boone,17,Northern - Other,Mostly Urban,19.4,53606,339.0,84.0,344.0,10.0,0.0,632.4,156.7,641.7,18.7,0.0
2015,5,9.0,Brown,8,Central,Mostly Urban,41.1,6748,14.0,3.0,8.0,0.0,1.0,207.5,44.5,118.6,0.0,14.8
2015,6,11.0,Bureau,13,Central,Mostly Rural,57.4,33490,76.0,16.0,68.0,3.0,3.0,226.9,47.8,203.0,9.0,9.0
2015,7,13.0,Calhoun,8,Southern,Completely Rural,100.0,4858,,,,,,,,,,
2015,8,15.0,Carroll,15,Northern - Other,Mostly Rural,81.9,14640,32.0,8.0,28.0,4.0,13.0,218.6,54.6,191.3,27.3,88.8
2015,9,17.0,Cass,8,Central,Mostly Rural,52.1,12848,52.0,39.0,47.0,7.0,30.0,404.7,303.5,365.8,54.5,233.5
2015,10,19.0,Champaign,6,Central,Mostly Urban,12.7,209234,699.0,243.0,319.0,33.0,5.0,334.1,116.1,152.5,15.8,2.4
2015,11,21.0,Christian,4,Central,Mostly Urban,43.5,33457,47.0,31.0,104.0,1.0,16.0,140.5,92.7,310.8,3.0,47.8
2015,12,23.0,Clark,5,Southern,Mostly Rural,59.5,15869,23.0,6.0,36.0,0.0,12.0,144.9,37.8,226.9,0.0,75.6
2015,13,25.0,Clay,4,Southern,Mostly Rural,64.7,13402,26.0,9.0,28.0,0.0,21.0,194.0,67.2,208.9,0.0,156.7
2015,14,27.0,Clinton,4,Southern,Mostly Urban,48.8,37660,45.0,22.0,31.0,1.0,11.0,119.5,58.4,82.3,2.7,29.2
2015,15,29.0,Coles,5,Central,Mostly Urban,24.3,52160,71.0,45.0,67.0,2.0,59.0,136.1,86.3,128.5,3.8,113.1
2015,16,31.0,Cook,co,Northern - Cook,Completely Urban,0.0,5247662,23301.0,17018.0,5222.0,218.0,85.0,444.0,324.3,99.5,4.2,1.6
2015,17,33.0,Crawford,2,Southern,Mostly Rural,60.2,19258,32.0,21.0,61.0,1.0,10.0,166.2,109.0,316.8,5.2,51.9
2015,18,35.0,Cumberland,5,Southern,Completely Rural,100.0,10860,13.0,7.0,20.0,2.0,2.0,119.7,64.5,184.2,18.4,18.4
2015,19,37.0,DeKalb,23,Northern - Other,Mostly Urban,20.3,104154,727.0,273.0,540.0,22.0,12.0,698.0,262.1,518.5,21.1,11.5
2015,20,39.0,De Witt,6,Central,Mostly Urban,48.8,16181,20.0,1.0,24.0,0.0,0.0,123.6,6.2,148.3,0.0,0.0
2015,21,41.0,Douglas,6,Central,Mostly Rural,61.6,19831,21.0,18.0,73.0,2.0,0.0,105.9,90.8,368.1,10.1,0.0
2015,22,43.0,DuPage,18,Northern - Collar,Completely Urban,0.0,933965,3306.0,722.0,2098.0,50.0,17.0,354.0,77.3,224.6,5.4,1.8
2015,23,45.0,Edgar,5,Central,Mostly Rural,51.8,17603,27.0,49.0,110.0,5.0,87.0,153.4,278.4,624.9,28.4,494.2
2015,24,47.0,Edwards,2,Southern,Completely Rural,100.0,6509,2.0,0.0,0.0,0.0,0.0,30.7,0.0,0.0,0.0,0.0
2015,25,49.0,Effingham,4,Southern,Mostly Rural,59.7,34209,112.0,42.0,152.0,0.0,27.0,327.4,122.8,444.3,0.0,78.9
2015,26,51.0,Fayette,4,Southern,Mostly Rural,67.0,22033,36.0,27.0,53.0,4.0,15.0,163.4,122.5,240.5,18.2,68.1
2015,27,53.0,Ford,11,Central,Mostly Urban,41.8,13526,56.0,20.0,78.0,2.0,12.0,414.0,147.9,576.7,14.8,88.7
2015,28,55.0,Franklin,2,Southern,Mostly Urban,48.6,39390,57.0,85.0,134.0,4.0,27.0,144.7,215.8,340.2,10.2,68.5
2015,29,57.0,Fulton,9,Central,Mostly Rural,60.0,35707,76.0,40.0,97.0,0.0,6.0,212.8,112.0,271.7,0.0,16.8
2015,30,59.0,Gallatin,2,Southern,Completely Rural,100.0,5222,8.0,2.0,6.0,2.0,1.0,153.2,38.3,114.9,38.3,19.1
2015,31,61.0,Greene,7,Central,Mostly Rural,70.8,13344,23.0,18.0,42.0,12.0,17.0,172.4,134.9,314.7,89.9,127.4
2015,32,63.0,Grundy,13,Northern - Other,Mostly Urban,24.4,50363,251.0,98.0,277.0,30.0,6.0,498.4,194.6,550.0,59.6,11.9
2015,33,65.0,Hamilton,2,Southern,Mostly Rural,68.1,8249,1.0,1.0,0.0,0.0,1.0,12.1,12.1,0.0,0.0,12.1
2015,34,67.0,Hancock,9,Central,Mostly Rural,71.0,18215,9.0,3.0,11.0,0.0,8.0,49.4,16.5,60.4,0.0,43.9
2015,35,69.0,Hardin,2,Southern,Completely Rural,100.0,4065,0.0,1.0,0.0,0.0,2.0,0.0,24.6,0.0,0.0,49.2
2015,36,71.0,Henderson,9,Central,Mostly Rural,99.7,6997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,37,73.0,Henry,14,Central,Mostly Rural,50.3,49644,133.0,39.0,129.0,3.0,16.0,267.9,78.6,259.9,6.0,32.2
2015,38,75.0,Iroquois,21,Central,Mostly Rural,71.7,28522,45.0,32.0,47.0,3.0,9.0,157.8,112.2,164.8,10.5,31.6
2015,39,77.0,Jackson,1,Southern,Mostly Urban,37.2,59245,323.0,92.0,253.0,4.0,9.0,545.2,155.3,427.0,6.8,15.2
2015,40,79.0,Jasper,4,Southern,Mostly Rural,69.9,9628,7.0,5.0,9.0,2.0,0.0,72.7,51.9,93.5,20.8,0.0
2015,41,81.0,Jefferson,2,Southern,Mostly Rural,58.8,38290,159.0,90.0,154.0,10.0,148.0,415.3,235.0,402.2,26.1,386.5
2015,42,83.0,Jersey,7,Southern,Mostly Rural,60.6,22223,79.0,71.0,120.0,32.0,10.0,355.5,319.5,540.0,144.0,45.0
2015,43,85.0,Jo Daviess,15,Northern - Other,Mostly Rural,72.6,22077,47.0,7.0,59.0,0.0,7.0,212.9,31.7,267.2,0.0,31.7
2015,44,87.0,Johnson,1,Southern,Completely Rural,100.0,12780,12.0,7.0,16.0,2.0,9.0,93.9,54.8,125.2,15.6,70.4
2015,45,89.0,Kane,16,Northern - Collar,Mostly Urban,3.6,529330,1356.0,380.0,744.0,10.0,6.0,256.2,71.8,140.6,1.9,1.1
2015,46,91.0,Kankakee,21,Central,Mostly Urban,24.5,111758,188.0,146.0,135.0,10.0,1.0,168.2,130.6,120.8,8.9,0.9
2015,47,93.0,Kendall,23,Northern - Other,Mostly Urban,10.4,122937,261.0,27.0,220.0,5.0,1.0,212.3,22.0,179.0,4.1,0.8
2015,48,95.0,Knox,9,Central,Mostly Urban,24.3,51374,115.0,75.0,48.0,0.0,30.0,223.8,146.0,93.4,0.0,58.4
2015,49,97.0,Lake,19,Northern - Collar,Mostly Urban,1.3,704995,2085.0,647.0,1587.0,63.0,17.0,295.7,91.8,225.1,8.9,2.4
2015,50,99.0,LaSalle,13,Northern - Other,Mostly Urban,30.2,111023,321.0,130.0,261.0,6.0,8.0,289.1,117.1,235.1,5.4,7.2
2015,51,101.0,Lawrence,2,Southern,Mostly Rural,58.0,16455,48.0,29.0,51.0,11.0,42.0,291.7,176.2,309.9,66.8,255.2
2015,52,103.0,Lee,15,Northern - Other,Mostly Rural,53.2,34515,114.0,73.0,44.0,1.0,0.0,330.3,211.5,127.5,2.9,0.0
2015,53,105.0,Livingston,11,Central,Mostly Urban,40.8,36603,102.0,70.0,79.0,7.0,0.0,278.7,191.2,215.8,19.1,0.0
2015,54,107.0,Logan,11,Central,Mostly Urban,39.9,29270,89.0,47.0,91.0,7.0,0.0,304.1,160.6,310.9,23.9,0.0
2015,55,109.0,McDonough,9,Central,Mostly Urban,29.5,31430,385.0,70.0,244.0,3.0,23.0,1224.9,222.7,776.3,9.5,73.2
2015,56,111.0,McHenry,22,Northern - Collar,Mostly Urban,9.9,307650,722.0,356.0,847.0,15.0,7.0,234.7,115.7,275.3,4.9,2.3
2015,57,113.0,McLean,11,Central,Mostly Urban,16.5,173160,830.0,298.0,549.0,11.0,9.0,479.3,172.1,317.0,6.4,5.2
2015,58,115.0,Macon,6,Central,Mostly Urban,15.3,107363,627.0,217.0,418.0,1.0,68.0,584.0,202.1,389.3,0.9,63.3
2015,59,117.0,Macoupin,7,Central,Mostly Rural,58.5,45875,130.0,52.0,143.0,7.0,26.0,283.4,113.4,311.7,15.3,56.7
2015,60,119.0,Madison,3,Southern,Mostly Urban,13.3,266069,587.0,552.0,646.0,97.0,76.0,220.6,207.5,242.8,36.5,28.6
2015,61,121.0,Marion,4,Southern,Mostly Urban,45.1,38366,73.0,86.0,79.0,12.0,81.0,190.3,224.2,205.9,31.3,211.1
2015,62,123.0,Marshall,10,Central,Completely Rural,100.0,11919,40.0,7.0,36.0,2.0,0.0,335.6,58.7,302.0,16.8,0.0
2015,63,125.0,Mason,8,Central,Mostly Rural,77.5,13861,20.0,17.0,11.0,2.0,8.0,144.3,122.6,79.4,14.4,57.7
2015,64,127.0,Massac,1,Southern,Mostly Rural,50.5,14565,38.0,32.0,41.0,7.0,17.0,260.9,219.7,281.5,48.1,116.7
2015,65,129.0,Menard,8,Central,Mostly Rural,75.7,12355,6.0,1.0,7.0,0.0,0.0,48.6,8.1,56.7,0.0,0.0
2015,66,131.0,Mercer,14,Central,Mostly Rural,77.8,15744,26.0,7.0,25.0,0.0,13.0,165.1,44.5,158.8,0.0,82.6
2015,67,133.0,Monroe,20,Southern,Mostly Urban,41.4,33738,56.0,22.0,57.0,6.0,5.0,166.0,65.2,168.9,17.8,14.8
2015,68,135.0,Montgomery,4,Central,Mostly Urban,41.6,29186,67.0,66.0,126.0,1.0,6.0,229.6,226.1,431.7,3.4,20.6
2015,69,137.0,Morgan,7,Central,Mostly Urban,36.2,34665,128.0,52.0,122.0,1.0,56.0,369.2,150.0,351.9,2.9,161.5
2015,70,139.0,Moultrie,6,Central,Mostly Rural,69.2,14740,4.0,0.0,4.0,0.0,0.0,27.1,0.0,27.1,0.0,0.0
2015,71,141.0,Ogle,15,Northern - Other,Mostly Urban,47.1,51573,128.0,21.0,134.0,8.0,0.0,248.2,40.7,259.8,15.5,0.0
2015,72,143.0,Peoria,10,Central,Mostly Urban,14.6,186512,615.0,282.0,321.0,28.0,6.0,329.7,151.2,172.1,15.0,3.2
2015,73,145.0,Perry,20,Southern,Mostly Urban,43.6,21516,77.0,53.0,80.0,6.0,15.0,357.9,246.3,371.8,27.9,69.7
2015,74,147.0,Piatt,6,Central,Mostly Rural,67.7,16349,37.0,10.0,48.0,0.0,1.0,226.3,61.2,293.6,0.0,6.1
2015,75,149.0,Pike,8,Central,Mostly Rural,72.3,15792,55.0,12.0,53.0,0.0,37.0,348.3,76.0,335.6,0.0,234.3
2015,76,151.0,Pope,1,Southern,Completely Rural,100.0,4287,,,,,,,,,,
2015,77,153.0,Pulaski,1,Southern,Completely Rural,100.0,5654,1.0,0.0,2.0,0.0,0.0,17.7,0.0,35.4,0.0,0.0
2015,78,155.0,Putnam,10,Central,Completely Rural,100.0,5728,4.0,0.0,3.0,1.0,0.0,69.8,0.0,52.4,17.5,0.0
2015,79,157.0,Randolph,20,Southern,Mostly Urban,42.6,32803,99.0,116.0,134.0,31.0,17.0,301.8,353.6,408.5,94.5,51.8
2015,80,159.0,Richland,2,Southern,Mostly Urban,43.5,15953,54.0,13.0,57.0,5.0,44.0,338.5,81.5,357.3,31.3,275.8
2015,81,161.0,Rock Island,14,Central,Mostly Urban,10.9,146284,674.0,229.0,421.0,25.0,17.0,460.7,156.5,287.8,17.1,11.6
2015,82,163.0,St. Clair,20,Southern,Mostly Urban,9.8,264805,923.0,452.0,612.0,97.0,29.0,348.6,170.7,231.1,36.6,11.0
2015,83,165.0,Saline,1,Southern,Mostly Urban,43.7,24491,29.0,40.0,22.0,7.0,56.0,118.4,163.3,89.8,28.6,228.7
2015,84,167.0,Sangamon,7,Central,Mostly Urban,14.1,198884,1441.0,416.0,1033.0,20.0,64.0,724.5,209.2,519.4,10.1,32.2
2015,85,169.0,Schuyler,8,Central,Mostly Rural,57.6,7149,23.0,4.0,20.0,0.0,4.0,321.7,56.0,279.8,0.0,56.0
2015,86,171.0,Scott,7,Central,Completely Rural,100.0,5111,2.0,0.0,2.0,0.0,0.0,39.1,0.0,39.1,0.0,0.0
2015,87,173.0,Shelby,4,Central,Mostly Rural,77.7,21823,24.0,33.0,82.0,6.0,7.0,110.0,151.2,375.8,27.5,32.1
2015,88,175.0,Stark,10,Central,Completely Rural,100.0,5505,8.0,5.0,6.0,0.0,1.0,145.3,90.8,109.0,0.0,18.2
2015,89,177.0,Stephenson,15,Northern - Other,Mostly Urban,40.1,45668,104.0,39.0,90.0,0.0,16.0,227.7,85.4,197.1,0.0,35.0
2015,90,179.0,Tazewell,10,Central,Mostly Urban,20.4,134290,443.0,156.0,508.0,8.0,44.0,329.9,116.2,378.3,6.0,32.8
2015,91,181.0,Union,1,Southern,Mostly Rural,65.9,17290,17.0,13.0,21.0,2.0,8.0,98.3,75.2,121.5,11.6,46.3
2015,92,183.0,Vermilion,5,Central,Mostly Urban,31.3,79173,120.0,177.0,75.0,0.0,63.0,151.6,223.6,94.7,0.0,79.6
2015,93,185.0,Wabash,2,Southern,Mostly Urban,38.9,11626,33.0,12.0,76.0,7.0,9.0,283.8,103.2,653.7,60.2,77.4
2015,94,187.0,Warren,9,Central,Mostly Urban,45.5,17466,46.0,10.0,37.0,1.0,0.0,263.4,57.3,211.8,5.7,0.0
2015,95,189.0,Washington,20,Southern,Mostly Rural,73.6,14262,20.0,16.0,22.0,2.0,6.0,140.2,112.2,154.3,14.0,42.1
2015,96,191.0,Wayne,2,Southern,Mostly Rural,69.9,16520,29.0,17.0,23.0,1.0,27.0,175.5,102.9,139.2,6.1,163.4
2015,97,193.0,White,2,Southern,Mostly Rural,62.0,14199,16.0,8.0,10.0,1.0,5.0,112.7,56.3,70.4,7.0,35.2
2015,98,195.0,Whiteside,14,Northern - Other,Mostly Urban,37.3,56914,133.0,74.0,58.0,7.0,0.0,233.7,130.0,101.9,12.3,0.0
2015,99,197.0,Will,12,Northern - Collar,Mostly Urban,3.9,686142,1794.0,689.0,1220.0,141.0,9.0,261.5,100.4,177.8,20.5,1.3
2015,100,199.0,Williamson,1,Southern,Mostly Urban,34.8,67440,81.0,90.0,38.0,3.0,17.0,120.1,133.5,56.3,4.4,25.2
2015,101,201.0,Winnebago,17,Northern - Other,Mostly Urban,7.9,287222,765.0,387.0,382.0,80.0,4.0,266.3,134.7,133.0,27.9,1.4
2015,102,203.0,Woodford,11,Central,Mostly Rural,54.9,38939,132.0,59.0,110.0,1.0,0.0,339.0,151.5,282.5,2.6,0.0
2016,1,1.0,Adams,8,Central,Mostly Urban,32.6,66521,139.0,76.0,192.0,5.0,126.0,209.0,114.2,288.6,7.5,189.4
2016,2,3.0,Alexander,1,Southern,Mostly Rural,61.9,6457,25.0,13.0,11.0,0.0,4.0,387.2,201.3,170.4,0.0,61.9
2016,3,5.0,Bond,3,Southern,Mostly Rural,60.7,16541,25.0,32.0,39.0,8.0,26.0,151.1,193.5,235.8,48.4,157.2
2016,4,7.0,Boone,17,Northern - Other,Mostly Urban,19.4,53594,302.0,111.0,313.0,16.0,1.0,563.5,207.1,584.0,29.9,1.9
2016,5,9.0,Brown,8,Central,Mostly Urban,41.1,6627,8.0,1.0,7.0,0.0,0.0,120.7,15.1,105.6,0.0,0.0
2016,6,11.0,Bureau,13,Central,Mostly Rural,57.4,33391,28.0,10.0,36.0,2.0,0.0,83.9,29.9,107.8,6.0,0.0
2016,7,13.0,Calhoun,8,Southern,Completely Rural,100.0,4866,,,,,,,,,,
2016,8,15.0,Carroll,15,Northern - Other,Mostly Rural,81.9,14593,28.0,4.0,25.0,1.0,8.0,191.9,27.4,171.3,6.9,54.8
2016,9,17.0,Cass,8,Central,Mostly Rural,52.1,12667,37.0,11.0,34.0,2.0,18.0,292.1,86.8,268.4,15.8,142.1
2016,10,19.0,Champaign,6,Central,Mostly Urban,12.7,209961,497.0,226.0,253.0,29.0,23.0,236.7,107.6,120.5,13.8,11.0
2016,11,21.0,Christian,4,Central,Mostly Urban,43.5,33214,39.0,28.0,76.0,9.0,24.0,117.4,84.3,228.8,27.1,72.3
2016,12,23.0,Clark,5,Southern,Mostly Rural,59.5,15860,23.0,11.0,34.0,0.0,20.0,145.0,69.4,214.4,0.0,126.1
2016,13,25.0,Clay,4,Southern,Mostly Rural,64.7,13315,18.0,8.0,20.0,0.0,7.0,135.2,60.1,150.2,0.0,52.6
2016,14,27.0,Clinton,4,Southern,Mostly Urban,48.8,37592,48.0,26.0,57.0,9.0,11.0,127.7,69.2,151.6,23.9,29.3
2016,15,29.0,Coles,5,Central,Mostly Urban,24.3,51767,53.0,61.0,73.0,6.0,59.0,102.4,117.8,141.0,11.6,114.0
2016,16,31.0,Cook,co,Northern - Cook,Completely Urban,0.0,5228455,13552.0,12095.0,3886.0,139.0,93.0,259.2,231.3,74.3,2.7,1.8
2016,17,33.0,Crawford,2,Southern,Mostly Rural,60.2,19136,38.0,23.0,48.0,2.0,50.0,198.6,120.2,250.8,10.5,261.3
2016,18,35.0,Cumberland,5,Southern,Completely Rural,100.0,10868,11.0,3.0,16.0,0.0,4.0,101.2,27.6,147.2,0.0,36.8
2016,19,37.0,DeKalb,23,Northern - Other,Mostly Urban,20.3,103984,577.0,253.0,363.0,15.0,8.0,554.9,243.3,349.1,14.4,7.7
2016,20,39.0,De Witt,6,Central,Mostly Urban,48.8,16133,9.0,10.0,20.0,0.0,0.0,55.8,62.0,124.0,0.0,0.0
2016,21,41.0,Douglas,6,Central,Mostly Rural,61.6,19720,14.0,12.0,49.0,1.0,1.0,71.0,60.9,248.5,5.1,5.1
2016,22,43.0,DuPage,18,Northern - Collar,Completely Urban,0.0,931680,2739.0,706.0,1669.0,75.0,7.0,294.0,75.8,179.1,8.0,0.8
2016,23,45.0,Edgar,5,Central,Mostly Rural,51.8,17518,22.0,57.0,82.0,8.0,119.0,125.6,325.4,468.1,45.7,679.3
2016,24,47.0,Edwards,2,Southern,Completely Rural,100.0,6535,5.0,3.0,7.0,0.0,3.0,76.5,45.9,107.1,0.0,45.9
2016,25,49.0,Effingham,4,Southern,Mostly Rural,59.7,34186,109.0,42.0,138.0,9.0,69.0,318.8,122.9,403.7,26.3,201.8
2016,26,51.0,Fayette,4,Southern,Mostly Rural,67.0,21566,47.0,26.0,58.0,8.0,42.0,217.9,120.6,268.9,37.1,194.8
2016,27,53.0,Ford,11,Central,Mostly Urban,41.8,13346,31.0,14.0,39.0,0.0,4.0,232.3,104.9,292.2,0.0,30.0
2016,28,55.0,Franklin,2,Southern,Mostly Urban,48.6,39093,29.0,94.0,130.0,10.0,64.0,74.2,240.5,332.5,25.6,163.7
2016,29,57.0,Fulton,9,Central,Mostly Rural,60.0,35455,78.0,37.0,89.0,3.0,7.0,220.0,104.4,251.0,8.5,19.7
2016,30,59.0,Gallatin,2,Southern,Completely Rural,100.0,5157,3.0,3.0,4.0,3.0,1.0,58.2,58.2,77.6,58.2,19.4
2016,31,61.0,Greene,7,Central,Mostly Rural,70.8,13119,23.0,76.0,60.0,15.0,24.0,175.3,579.3,457.4,114.3,182.9
2016,32,63.0,Grundy,13,Northern - Other,Mostly Urban,24.4,50306,186.0,104.0,187.0,29.0,2.0,369.7,206.7,371.7,57.6,4.0
2016,33,65.0,Hamilton,2,Southern,Mostly Rural,68.1,8186,0.0,2.0,2.0,0.0,1.0,0.0,24.4,24.4,0.0,12.2
2016,34,67.0,Hancock,9,Central,Mostly Rural,71.0,18203,33.0,19.0,31.0,3.0,30.0,181.3,104.4,170.3,16.5,164.8
2016,35,69.0,Hardin,2,Southern,Completely Rural,100.0,3988,34.0,4.0,6.0,0.0,4.0,852.6,100.3,150.5,0.0,100.3
2016,36,71.0,Henderson,9,Central,Mostly Rural,99.7,6886,,,,,,,,,,
2016,37,73.0,Henry,14,Central,Mostly Rural,50.3,49511,145.0,46.0,141.0,5.0,27.0,292.9,92.9,284.8,10.1,54.5
2016,38,75.0,Iroquois,21,Central,Mostly Rural,71.7,28168,43.0,39.0,53.0,8.0,10.0,152.7,138.5,188.2,28.4,35.5
2016,39,77.0,Jackson,1,Southern,Mostly Urban,37.2,58776,271.0,125.0,177.0,10.0,38.0,461.1,212.7,301.1,17.0,64.7
2016,40,79.0,Jasper,4,Southern,Mostly Rural,69.9,9576,2.0,3.0,2.0,0.0,0.0,20.9,31.3,20.9,0.0,0.0
2016,41,81.0,Jefferson,2,Southern,Mostly Rural,58.8,38247,108.0,123.0,133.0,6.0,93.0,282.4,321.6,347.7,15.7,243.2
2016,42,83.0,Jersey,7,Southern,Mostly Rural,60.6,21906,69.0,122.0,148.0,57.0,29.0,315.0,556.9,675.6,260.2,132.4
2016,43,85.0,Jo Daviess,15,Northern - Other,Mostly Rural,72.6,21842,89.0,16.0,84.0,3.0,14.0,407.5,73.3,384.6,13.7,64.1
2016,44,87.0,Johnson,1,Southern,Completely Rural,100.0,12457,10.0,7.0,7.0,1.0,4.0,80.3,56.2,56.2,8.0,32.1
2016,45,89.0,Kane,16,Northern - Collar,Mostly Urban,3.6,531463,1004.0,399.0,573.0,6.0,1.0,188.9,75.1,107.8,1.1,0.2
2016,46,91.0,Kankakee,21,Central,Mostly Urban,24.5,111074,178.0,152.0,120.0,27.0,0.0,160.3,136.8,108.0,24.3,0.0
2016,47,93.0,Kendall,23,Northern - Other,Mostly Urban,10.4,124592,209.0,37.0,165.0,4.0,0.0,167.7,29.7,132.4,3.2,0.0
2016,48,95.0,Knox,9,Central,Mostly Urban,24.3,50938,71.0,71.0,89.0,2.0,65.0,139.4,139.4,174.7,3.9,127.6
2016,49,97.0,Lake,19,Northern - Collar,Mostly Urban,1.3,704644,1718.0,652.0,1412.0,68.0,7.0,243.8,92.5,200.4,9.7,1.0
2016,50,99.0,LaSalle,13,Northern - Other,Mostly Urban,30.2,110203,235.0,152.0,161.0,5.0,5.0,213.2,137.9,146.1,4.5,4.5
2016,51,101.0,Lawrence,2,Southern,Mostly Rural,58.0,16167,18.0,10.0,21.0,9.0,21.0,111.3,61.9,129.9,55.7,129.9
2016,52,103.0,Lee,15,Northern - Other,Mostly Rural,53.2,34482,108.0,51.0,74.0,6.0,9.0,313.2,147.9,214.6,17.4,26.1
2016,53,105.0,Livingston,11,Central,Mostly Urban,40.8,36100,100.0,96.0,71.0,21.0,1.0,277.0,265.9,196.7,58.2,2.8
2016,54,107.0,Logan,11,Central,Mostly Urban,39.9,29153,62.0,41.0,54.0,8.0,0.0,212.7,140.6,185.2,27.4,0.0
2016,55,109.0,McDonough,9,Central,Mostly Urban,29.5,30875,240.0,67.0,169.0,5.0,31.0,777.3,217.0,547.4,16.2,100.4
2016,56,111.0,McHenry,22,Northern - Collar,Mostly Urban,9.9,307296,631.0,360.0,737.0,27.0,14.0,205.3,117.2,239.8,8.8,4.6
2016,57,113.0,McLean,11,Central,Mostly Urban,16.5,173140,641.0,352.0,411.0,4.0,9.0,370.2,203.3,237.4,2.3,5.2
2016,58,115.0,Macon,6,Central,Mostly Urban,15.3,106430,445.0,314.0,365.0,4.0,85.0,418.1,295.0,342.9,3.8,79.9
2016,59,117.0,Macoupin,7,Central,Mostly Rural,58.5,45689,76.0,60.0,88.0,1.0,41.0,166.3,131.3,192.6,2.2,89.7
2016,60,119.0,Madison,3,Southern,Mostly Urban,13.3,265733,510.0,741.0,645.0,112.0,191.0,191.9,278.9,242.7,42.1,71.9
2016,61,121.0,Marion,4,Southern,Mostly Urban,45.1,38055,64.0,102.0,81.0,30.0,93.0,168.2,268.0,212.8,78.8,244.4
2016,62,123.0,Marshall,10,Central,Completely Rural,100.0,11875,30.0,14.0,36.0,2.0,1.0,252.6,117.9,303.2,16.8,8.4
2016,63,125.0,Mason,8,Central,Mostly Rural,77.5,13673,9.0,20.0,16.0,3.0,19.0,65.8,146.3,117.0,21.9,139.0
2016,64,127.0,Massac,1,Southern,Mostly Rural,50.5,14439,39.0,39.0,52.0,9.0,23.0,270.1,270.1,360.1,62.3,159.3
2016,65,129.0,Menard,8,Central,Mostly Rural,75.7,12399,5.0,0.0,0.0,0.0,1.0,40.3,0.0,0.0,0.0,8.1
2016,66,131.0,Mercer,14,Central,Mostly Rural,77.8,15599,33.0,29.0,45.0,0.0,28.0,211.6,185.9,288.5,0.0,179.5
2016,67,133.0,Monroe,20,Southern,Mostly Urban,41.4,33908,63.0,35.0,64.0,16.0,14.0,185.8,103.2,188.7,47.2,41.3
2016,68,135.0,Montgomery,4,Central,Mostly Urban,41.6,29056,68.0,56.0,111.0,4.0,19.0,234.0,192.7,382.0,13.8,65.4
2016,69,137.0,Morgan,7,Central,Mostly Urban,36.2,34616,101.0,64.0,93.0,0.0,62.0,291.8,184.9,268.7,0.0,179.1
2016,70,139.0,Moultrie,6,Central,Mostly Rural,69.2,14603,6.0,2.0,7.0,1.0,3.0,41.1,13.7,47.9,6.8,20.5
2016,71,141.0,Ogle,15,Northern - Other,Mostly Urban,47.1,51162,67.0,15.0,81.0,4.0,0.0,131.0,29.3,158.3,7.8,0.0
2016,72,143.0,Peoria,10,Central,Mostly Urban,14.6,185073,469.0,394.0,262.0,36.0,2.0,253.4,212.9,141.6,19.5,1.1
2016,73,145.0,Perry,20,Southern,Mostly Urban,43.6,21391,70.0,54.0,79.0,18.0,10.0,327.2,252.4,369.3,84.1,46.7
2016,74,147.0,Piatt,6,Central,Mostly Rural,67.7,16526,21.0,14.0,21.0,0.0,0.0,127.1,84.7,127.1,0.0,0.0
2016,75,149.0,Pike,8,Central,Mostly Rural,72.3,15738,40.0,23.0,42.0,2.0,49.0,254.2,146.1,266.9,12.7,311.3
2016,76,151.0,Pope,1,Southern,Completely Rural,100.0,4179,,,,,,,,,,
2016,77,153.0,Pulaski,1,Southern,Completely Rural,100.0,5602,,,,,,,,,,
2016,78,155.0,Putnam,10,Central,Completely Rural,100.0,5714,3.0,0.0,1.0,0.0,0.0,52.5,0.0,17.5,0.0,0.0
